,,,Nuclear1,Nuclear2,Coal1,Coal2,CCGT1,CCGT2,CCGT3,CCGT4,CCGT5,CCGT6,CCGT7,Cogeneration1,Cogeneration2,SolarPV1,SolarPV2,SolarPV3,SolarPV4,SolarPV5,SolarPV6,Wind1,Wind2,Wind3,Wind4,Wind5,CL_PSH1,CL_PSH2,OL_PSH1,OL_PSH2,Hydro1,Hydro2,H_Azutan,H_Valdecanas,H_TorrejonTajo,H_TorrejonTietar,H_Alcantara,H_Cedillo,H_GuijoGranadilla
2030,sc2015,02-16 05:00:00+01:00,,,,,,,,,,,,169.251338,172.9042446,0.006828962,0.007511859,0.006828962,0.007511859,0.006828962,0.007511859,212.9646977,212.9646977,306.0925227,336.701775,168.3508875,,,,,,,,,,,,,
2030,sc2015,02-16 06:00:00+01:00,,,,,,,,,,,,175.9856338,179.7838849,0.02830555,0.031136105,0.02830555,0.031136105,0.02830555,0.031136105,210.4313493,210.4313493,302.4513608,332.6964968,166.3482484,,,,,,,,,,,,,
2030,sc2015,02-16 07:00:00+01:00,,,,,,,,,,,,190.8516197,194.9707194,0.428542075,0.471396283,0.428542075,0.471396283,0.428542075,0.471396283,211.3783505,211.3783505,303.8124783,334.193726,167.0968631,,,,,,,,,,,,,
2030,sc2015,02-16 08:00:00+01:00,,,,,,,,,,,,212.9747887,217.5713669,16.42454312,18.06699743,16.42454312,18.06699743,16.42454312,18.06699743,194.3323296,194.3323296,279.3123633,307.2435996,153.6217998,,,,,,,,,,,,,
2030,sc2015,02-16 09:00:00+01:00,,,,,,,,,,,,221.3578169,226.1353237,83.29581238,91.62539362,83.29581238,91.62539362,83.29581238,91.62539362,181.0118208,181.0118208,260.1668986,286.1835885,143.0917943,,,,,,,,,,,,,
2030,sc2015,02-16 10:00:00+01:00,,,,,,,,,,,,223.0094366,227.8225899,144.7837816,159.2621598,144.7837816,159.2621598,144.7837816,159.2621598,185.1507447,185.1507447,266.1157421,292.7273163,146.3636581,,,,,,,,,,,,,
2030,sc2015,02-16 11:00:00+01:00,,,,,,,,,,,,224.7679577,229.6190647,189.9072829,208.8980112,189.9072829,208.8980112,189.9072829,208.8980112,193.2363079,193.2363079,277.7370599,305.5107659,152.755383,,,,,,,,,,,,,
2030,sc2015,02-16 12:00:00+01:00,,,,,,,,,,,,224.5202817,229.3660432,203.7715592,224.1487151,203.7715592,224.1487151,203.7715592,224.1487151,199.4615186,199.4615186,286.6845075,315.3529582,157.6764791,,,,,,,,,,,,,
2030,sc2015,02-16 13:00:00+01:00,,,,,,,,,,,,222.5975352,227.4017986,192.2628787,211.4891666,192.2628787,211.4891666,192.2628787,211.4891666,216.8824943,216.8824943,311.7235418,342.895896,171.447948,,,,,,,,,,,,,
2030,sc2015,02-16 14:00:00+01:00,,,,,,,,,,,,222.6940141,227.5003597,168.7612551,185.6373807,168.7612551,185.6373807,168.7612551,185.6373807,222.4875874,222.4875874,319.7796991,351.7576692,175.8788345,,,,,,,,,,,,,
2030,sc2015,02-16 15:00:00+01:00,,,,,,,,,,,,221.989507,226.7806475,144.0144842,158.4159326,144.0144842,158.4159326,144.0144842,158.4159326,216.8969157,216.8969157,311.7442694,342.9186963,171.4593482,,,,,,,,,,,,,
2030,sc2015,02-16 16:00:00+01:00,,,,,,,,,,,,224.5289437,229.3748921,113.3281005,124.6609105,113.3281005,124.6609105,113.3281005,124.6609105,213.2771599,213.2771599,306.5416224,337.1957847,168.5978923,,,,,,,,,,,,,
2030,sc2015,02-16 17:00:00+01:00,,,,,,,,,,,,226.608169,231.4989928,66.62651533,73.28916687,66.62651533,73.28916687,66.62651533,73.28916687,186.5832643,186.5832643,268.1746913,294.9921604,147.4960802,,,,,,,,,,,,,
2030,sc2015,02-16 18:00:00+01:00,,,,,,,,,,,,227.7435211,232.6588489,9.363792819,10.3001721,9.363792819,10.3001721,9.363792819,10.3001721,177.6564563,177.6564563,255.3442591,280.878685,140.4393425,,,,,,,,,,,,,
2030,sc2015,02-16 19:00:00+01:00,,,,,,,,,,,,227.7484507,232.6638849,0.01494454,0.016438994,0.01494454,0.016438994,0.01494454,0.016438994,206.0232272,206.0232272,296.1156007,325.7271606,162.8635804,,,,,,,,,,,,,
2030,sc2015,02-16 20:00:00+01:00,,,,,,,,,,,,228.3021127,233.2294964,0.007422784,0.008165063,0.007422784,0.008165063,0.007422784,0.008165063,243.874431,243.874431,350.5188449,385.5707296,192.7853647,,,,,,,,,,,,,
2030,sc2015,02-16 21:00:00+01:00,,,,,,,,,,,,227.5121831,232.422518,0.006433079,0.007076387,0.006433079,0.007076387,0.006433079,0.007076387,269.0685075,269.0685075,386.7300974,425.4031071,212.7015536,,,,,,,,,,,,,
2030,sc2015,02-16 22:00:00+01:00,,,,,,,,,,,,225.5442958,230.4121583,0.005047493,0.005552241,0.005047493,0.005552241,0.005047493,0.005552241,266.1794329,266.1794329,382.5776525,420.8354179,210.4177089,,,,,,,,,,,,,
2030,sc2015,02-16 23:00:00+01:00,,,,,,,,,,,,217.345493,222.0364029,0.004057789,0.004463567,0.004057789,0.004463567,0.004057789,0.004463567,271.909511,271.909511,390.81345,429.8947949,214.9473975,,,,,,,,,,,,,
2030,sc2015,02-17 00:00:00+01:00,,,,,,,,,,,,202.2933099,206.6593525,0.003364995,0.003701495,0.003364995,0.003701495,0.003364995,0.003701495,288.2296579,288.2296579,414.2702715,455.6972987,227.8486493,,,,,,,,,,,,,
2030,sc2015,02-17 01:00:00+01:00,,,,,,,,,,,,196.8432394,201.0916547,0.00415676,0.004572436,0.00415676,0.004572436,0.00415676,0.004572436,301.1031051,301.1031051,432.7731783,476.050496,238.0252481,,,,,,,,,,,,,
2030,sc2015,02-17 02:00:00+01:00,,,,,,,,,,,,192.9778169,197.1428058,0.0043547,0.004790171,0.0043547,0.004790171,0.0043547,0.004790171,310.7221372,310.7221372,446.5985392,491.2583931,245.6291966,,,,,,,,,,,,,
2030,sc2015,02-17 03:00:00+01:00,,,,,,,,,,,,192.0585211,196.2036691,0.005245434,0.005769978,0.005245434,0.005769978,0.005245434,0.005769978,313.5391052,313.5391052,450.6473455,495.7120801,247.85604,,,,,,,,,,,,,
2030,sc2015,02-17 04:00:00+01:00,,,,,,,,,,,,190.3538732,194.4622302,0.005047493,0.005552241,0.005047493,0.005552241,0.005047493,0.005552241,316.8704341,316.8704341,455.435439,500.9789829,250.4894915,,,,,,,,,,,,,
2030,sc2015,02-17 05:00:00+01:00,,,,,,,,,,,,185.1021831,189.0971942,0.003859847,0.004245832,0.003859847,0.004245832,0.003859847,0.004245832,334.0174043,334.0174043,480.0806476,528.0887125,264.0443562,,,,,,,,,,,,,
2030,sc2015,02-17 06:00:00+01:00,,,,,,,,,,,,186.5616901,190.5882014,0.012272337,0.013499571,0.012272337,0.013499571,0.012272337,0.013499571,352.3757669,352.3757669,506.466981,557.1136792,278.5568396,,,,,,,,,,,,,
2030,sc2015,02-17 07:00:00+01:00,,,,,,,,,,,,197.5889437,201.8534532,0.403007699,0.443308469,0.403007699,0.443308469,0.403007699,0.443308469,349.6933982,349.6933982,502.6116329,552.8727962,276.4363981,,,,,,,,,,,,,
2030,sc2015,02-17 08:00:00+01:00,,,,,,,,,,,,211.861338,216.4338849,5.82500518,6.407505699,5.82500518,6.407505699,5.82500518,6.407505699,359.4806791,359.4806791,516.6788168,568.3466985,284.1733493,,,,,,,,,,,,,
2030,sc2015,02-17 09:00:00+01:00,,,,,,,,,,,,214.6130986,219.245036,46.18723569,50.80595925,46.18723569,50.80595925,46.18723569,50.80595925,376.440172,376.440172,541.0545654,595.160022,297.580011,,,,,,,,,,,,,
2030,sc2015,02-17 10:00:00+01:00,,,,,,,,,,,,214.0897887,218.7104317,109.0061596,119.9067756,109.0061596,119.9067756,109.0061596,119.9067756,393.9669042,393.9669042,566.245603,622.8701633,311.4350817,,,,,,,,,,,,,
2030,sc2015,02-17 11:00:00+01:00,,,,,,,,,,,,213.8527465,218.4682734,162.6394376,178.9033814,162.6394376,178.9033814,162.6394376,178.9033814,416.175764,416.175764,598.1662264,657.9828487,328.9914245,,,,,,,,,,,,,
2030,sc2015,02-17 12:00:00+01:00,,,,,,,,,,,,213.4876761,218.0953237,176.530139,194.1831529,176.530139,194.1831529,176.530139,194.1831529,420.189703,420.189703,603.9354299,664.3289729,332.1644864,,,,,,,,,,,,,
2030,sc2015,02-17 13:00:00+01:00,,,,,,,,,,,,213.4282394,218.0346043,188.3036646,207.134031,188.3036646,207.134031,188.3036646,207.134031,418.0505377,418.0505377,600.8608243,660.946907,330.4734534,,,,,,,,,,,,,
2030,sc2015,02-17 14:00:00+01:00,,,,,,,,,,,,216.3261972,220.9951079,181.213619,199.3349809,181.213619,199.3349809,181.213619,199.3349809,413.3155318,413.3155318,594.0552371,653.4607605,326.7303804,,,,,,,,,,,,,
2030,sc2015,02-17 15:00:00+01:00,,,,,,,,,,,,216.4716197,221.1436691,150.032086,165.0352947,150.032086,165.0352947,150.032086,165.0352947,403.0283113,403.0283113,579.2694936,637.1964429,318.5982215,,,,,,,,,,,,,
2030,sc2015,02-17 16:00:00+01:00,,,,,,,,,,,,217.9439437,222.6477698,107.3462271,118.0808499,107.3462271,118.0808499,107.3462271,118.0808499,393.2169946,393.2169946,565.1677636,621.68454,310.84227,,,,,,,,,,,,,
2030,sc2015,02-17 17:00:00+01:00,,,,,,,,,,,,221.340493,226.1176259,62.0153828,68.21692108,62.0153828,68.21692108,62.0153828,68.21692108,389.1405635,389.1405635,559.3087401,615.2396141,307.6198071,,,,,,,,,,,,,
2030,sc2015,02-17 18:00:00+01:00,,,,,,,,,,,,222.9389437,227.7505755,12.38308453,13.62139298,12.38308453,13.62139298,12.38308453,13.62139298,380.6992737,380.6992737,547.1761397,601.8937536,300.9468769,,,,,,,,,,,,,
2030,sc2015,02-17 19:00:00+01:00,,,,,,,,,,,,224.9535915,229.808705,0.021476589,0.023624249,0.021476589,0.023624249,0.021476589,0.023624249,369.1477823,369.1477823,530.5732699,583.6305969,291.8152985,,,,,,,,,,,,,
2030,sc2015,02-17 20:00:00+01:00,,,,,,,,,,,,225.3530282,230.2167626,0.009303223,0.010233545,0.009303223,0.010233545,0.009303223,0.010233545,364.7685032,364.7685032,524.2789652,576.7068616,288.3534309,,,,,,,,,,,,,
2030,sc2015,02-17 21:00:00+01:00,,,,,,,,,,,,223.7419718,228.5709353,0.006631021,0.007294123,0.006631021,0.007294123,0.006631021,0.007294123,363.5186536,363.5186536,522.4825665,574.7308233,287.3654116,,,,,,,,,,,,,
2030,sc2015,02-17 22:00:00+01:00,,,,,,,,,,,,220.726831,225.4907194,0.005146464,0.005661111,0.005146464,0.005661111,0.005146464,0.005661111,358.8413332,358.8413332,515.7598897,567.3358787,283.6679393,,,,,,,,,,,,,
2030,sc2015,02-17 23:00:00+01:00,,,,,,,,,,,,213.9276056,218.5447482,0.004948524,0.005443376,0.004948524,0.005443376,0.004948524,0.005443376,349.3905502,349.3905502,502.1763518,552.3939871,276.1969935,,,,,,,,,,,,,
2030,sc2015,02-18 00:00:00+01:00,,,,,,,,,,,,193.5729577,197.7507914,0.00415676,0.004572436,0.00415676,0.004572436,0.00415676,0.004572436,348.2753,348.2753,500.5734114,550.6307524,275.3153762,,,,,,,,,,,,,
2030,sc2015,02-18 01:00:00+01:00,,,,,,,,,,,,188.2305634,192.2930935,0.004255729,0.004681302,0.004255729,0.004681302,0.004255729,0.004681302,342.5644504,342.5644504,492.3652511,541.6017762,270.8008881,,,,,,,,,,,,,
2030,sc2015,02-18 02:00:00+01:00,,,,,,,,,,,,184.6093662,188.593741,0.004057789,0.004463567,0.004057789,0.004463567,0.004057789,0.004463567,335.8777569,335.8777569,482.754518,531.0299696,265.5149849,,,,,,,,,,,,,
2030,sc2015,02-18 03:00:00+01:00,,,,,,,,,,,,184.8433803,188.8328058,0.005839257,0.006423184,0.005839257,0.006423184,0.005839257,0.006423184,325.1242463,325.1242463,467.2985798,514.0284378,257.0142189,,,,,,,,,,,,,
2030,sc2015,02-18 04:00:00+01:00,,,,,,,,,,,,184.5498592,188.5329496,0.004849552,0.005334507,0.004849552,0.005334507,0.004849552,0.005334507,312.8709165,312.8709165,449.6869632,494.6556596,247.3278298,,,,,,,,,,,,,
2030,sc2015,02-18 05:00:00+01:00,,,,,,,,,,,,185.2566901,189.255036,0.006631021,0.007294123,0.006631021,0.007294123,0.006631021,0.007294123,300.3724241,300.3724241,431.722976,474.8952736,237.4476368,,,,,,,,,,,,,
2030,sc2015,02-18 06:00:00+01:00,,,,,,,,,,,,188.0801408,192.1394245,0.020684826,0.022753309,0.020684826,0.022753309,0.020684826,0.022753309,299.5215651,299.5215651,430.5000431,473.5500474,236.7750237,,,,,,,,,,,,,
2030,sc2015,02-18 07:00:00+01:00,,,,,,,,,,,,211.348169,215.9096403,0.445861907,0.490448098,0.445861907,0.490448098,0.445861907,0.490448098,286.9028949,286.9028949,412.3633252,453.5996578,226.7998289,,,,,,,,,,,,,
2030,sc2015,02-18 08:00:00+01:00,,,,,,,,,,,,226.0350704,230.9135252,17.97590502,19.77349553,17.97590502,19.77349553,17.97590502,19.77349553,266.3861388,266.3861388,382.8747495,421.1622243,210.5811122,,,,,,,,,,,,,
2030,sc2015,02-18 09:00:00+01:00,,,,,,,,,,,,229.011338,233.9540288,102.7294533,113.0023986,102.7294533,113.0023986,102.7294533,113.0023986,246.8932975,246.8932975,354.8578387,390.3436227,195.1718113,,,,,,,,,,,,,
2030,sc2015,02-18 10:00:00+01:00,,,,,,,,,,,,227.7314085,232.6464748,175.6838427,193.252227,175.6838427,193.252227,175.6838427,193.252227,237.0723668,237.0723668,340.7422902,374.8165194,187.4082596,,,,,,,,,,,,,
2030,sc2015,02-18 11:00:00+01:00,,,,,,,,,,,,225.4092958,230.2742446,216.8545629,238.5400191,216.8545629,238.5400191,216.8545629,238.5400191,236.6926049,236.6926049,340.1964613,374.2161074,187.1080537,,,,,,,,,,,,,
2030,sc2015,02-18 12:00:00+01:00,,,,,,,,,,,,224.0785915,228.9148201,241.5430401,265.6973441,241.5430401,265.6973441,241.5430401,265.6973441,233.5391391,233.5391391,335.6640093,369.2304104,184.6152051,,,,,,,,,,,,,
2030,sc2015,02-18 13:00:00+01:00,,,,,,,,,,,,225.1635211,230.0231655,254.6073382,280.068072,254.6073382,280.068072,254.6073382,280.068072,220.6993416,220.6993416,317.209467,348.9304137,174.4652068,,,,,,,,,,,,,
2030,sc2015,02-18 14:00:00+01:00,,,,,,,,,,,,226.8664085,231.7628058,239.7573161,263.7330478,239.7573161,263.7330478,239.7573161,263.7330478,209.0228653,209.0228653,300.4269576,330.4696534,165.2348267,,,,,,,,,,,,,
2030,sc2015,02-18 15:00:00+01:00,,,,,,,,,,,,224.9178169,229.7721583,207.1576354,227.873399,207.1576354,227.873399,207.1576354,227.873399,201.1776578,201.1776578,289.1511009,318.0662111,159.0331055,,,,,,,,,,,,,
2030,sc2015,02-18 16:00:00+01:00,,,,,,,,,,,,224.9429577,229.7978417,155.887574,171.4763314,155.887574,171.4763314,155.887574,171.4763314,191.1740567,191.1740567,274.7730021,302.2503023,151.1251512,,,,,,,,,,,,,
2030,sc2015,02-18 17:00:00+01:00,,,,,,,,,,,,224.2462676,229.0861151,90.57855341,99.63640876,90.57855341,99.63640876,90.57855341,99.63640876,185.1507447,185.1507447,266.1157421,292.7273163,146.3636581,,,,,,,,,,,,,
2030,sc2015,02-18 18:00:00+01:00,,,,,,,,,,,,226.4294366,231.3164029,16.5833907,18.24172977,16.5833907,18.24172977,16.5833907,18.24172977,182.213599,182.213599,261.8942052,288.0836257,144.0418129,,,,,,,,,,,,,
2030,sc2015,02-18 19:00:00+01:00,,,,,,,,,,,,227.1176056,232.0194245,0.030977752,0.034075528,0.030977752,0.034075528,0.030977752,0.034075528,186.741899,186.741899,268.4026959,295.2429655,147.6214827,,,,,,,,,,,,,
2030,sc2015,02-18 20:00:00+01:00,,,,,,,,,,,,227.4451408,232.3540288,0.016033214,0.017636536,0.016033214,0.017636536,0.016033214,0.017636536,181.3963899,181.3963899,260.7196368,286.7916004,143.3958002,,,,,,,,,,,,,
2030,sc2015,02-18 21:00:00+01:00,,,,,,,,,,,,225.8042958,230.6777698,0.009699105,0.010669015,0.009699105,0.010669015,0.009699105,0.010669015,164.7541664,164.7541664,236.799897,260.4798867,130.2399433,,,,,,,,,,,,,
2030,sc2015,02-18 22:00:00+01:00,,,,,,,,,,,,223.971338,228.8052518,0.006631021,0.007294123,0.006631021,0.007294123,0.006631021,0.007294123,149.94826,149.94826,215.5194813,237.0714295,118.5357147,,,,,,,,,,,,,
2030,sc2015,02-18 23:00:00+01:00,,,,,,,,,,,,220.156831,224.9084173,0.003463966,0.003810362,0.003463966,0.003810362,0.003463966,0.003810362,131.6187401,131.6187401,189.1746032,208.0920635,104.0460318,,,,,,,,,,,,,
2030,sc2015,02-19 00:00:00+01:00,,,,,,,,,,,,206.5457042,211.0035252,0.005542346,0.00609658,0.005542346,0.00609658,0.005542346,0.00609658,120.9229147,120.9229147,173.8015758,191.1817333,95.59086666,,,,,,,,,,,,,
2030,sc2015,02-19 01:00:00+01:00,,,,,,,,,,,,204.5580282,208.9729496,0.004255729,0.004681302,0.004255729,0.004681302,0.004255729,0.004681302,118.4039878,118.4039878,170.1811414,187.1992555,93.59962774,,,,,,,,,,,,,
2030,sc2015,02-19 02:00:00+01:00,,,,,,,,,,,,204.7138732,209.1321583,0.005542346,0.00609658,0.005542346,0.00609658,0.005542346,0.00609658,114.1112364,114.1112364,164.0112027,180.412323,90.20616151,,,,,,,,,,,,,
2030,sc2015,02-19 03:00:00+01:00,,,,,,,,,,,,204.073662,208.4781295,0.003661907,0.004028098,0.003661907,0.004028098,0.003661907,0.004028098,107.9821679,107.9821679,155.2019399,170.7221338,85.36106692,,,,,,,,,,,,,
2030,sc2015,02-19 04:00:00+01:00,,,,,,,,,,,,204.4416197,208.8540288,0.0043547,0.004790171,0.0043547,0.004790171,0.0043547,0.004790171,105.6411041,105.6411041,151.8371468,167.0208615,83.51043073,,,,,,,,,,,,,
2030,sc2015,02-19 05:00:00+01:00,,,,,,,,,,,,203.7393662,208.1366187,0.006532051,0.007185255,0.006532051,0.007185255,0.006532051,0.007185255,105.1603928,105.1603928,151.1462242,166.2608467,83.13042333,,,,,,,,,,,,,
2030,sc2015,02-19 06:00:00+01:00,,,,,,,,,,,,205.2045775,209.6334532,0.019794091,0.0217735,0.019794091,0.0217735,0.019794091,0.0217735,110.9385421,110.9385421,159.4511137,175.3962251,87.69811253,,,,,,,,,,,,,
2030,sc2015,02-19 07:00:00+01:00,,,,,,,,,,,,214.4320423,219.0600719,0.46862511,0.515487622,0.46862511,0.515487622,0.46862511,0.515487622,120.9469504,120.9469504,173.836122,191.2197342,95.60986711,,,,,,,,,,,,,
2030,sc2015,02-19 08:00:00+01:00,,,,,,,,,,,,225.6114789,230.4807914,28.5079451,31.35873961,28.5079451,31.35873961,28.5079451,31.35873961,124.4032642,124.4032642,178.8038552,196.6842408,98.34212038,,,,,,,,,,,,,
2030,sc2015,02-19 09:00:00+01:00,,,,,,,,,,,,228.3451408,233.2734532,144.4638101,158.910191,144.4638101,158.910191,144.4638101,158.910191,115.6639337,115.6639337,166.2428826,182.8671709,91.43358545,,,,,,,,,,,,,
2030,sc2015,02-19 10:00:00+01:00,,,,,,,,,,,,229.3342958,234.2839568,235.5982806,259.1581087,235.5982806,259.1581087,235.5982806,259.1581087,106.5832982,106.5832982,153.1913551,168.5104906,84.25524532,,,,,,,,,,,,,
2030,sc2015,02-19 11:00:00+01:00,,,,,,,,,,,,227.6984507,232.6128058,284.7818469,313.2600316,284.7818469,313.2600316,284.7818469,313.2600316,104.6268034,104.6268034,150.3793001,165.4172301,82.70861503,,,,,,,,,,,,,
2030,sc2015,02-19 12:00:00+01:00,,,,,,,,,,,,227.6866197,232.6007194,302.7674511,333.0441961,302.7674511,333.0441961,302.7674511,333.0441961,96.32972723,96.32972723,138.4539764,152.2993741,76.14968704,,,,,,,,,,,,,
2030,sc2015,02-19 13:00:00+01:00,,,,,,,,,,,,227.3112676,232.2172662,306.0506969,336.6557666,306.0506969,336.6557666,306.0506969,336.6557666,93.48872379,93.48872379,134.3706239,147.8076862,73.90384312,,,,,,,,,,,,,
2030,sc2015,02-19 14:00:00+01:00,,,,,,,,,,,,227.6835211,232.597554,294.7685597,324.2454157,294.7685597,324.2454157,294.7685597,324.2454157,88.84024606,88.84024606,127.6894026,140.4583429,70.22917144,,,,,,,,,,,,,
2030,sc2015,02-19 15:00:00+01:00,,,,,,,,,,,,226.8756338,231.7722302,264.3035729,290.7339302,264.3035729,290.7339302,264.3035729,290.7339302,83.43224439,83.43224439,119.9165235,131.9081759,65.95408795,,,,,,,,,,,,,
2030,sc2015,02-19 16:00:00+01:00,,,,,,,,,,,,227.3897183,232.2974101,206.8685428,227.555397,206.8685428,227.555397,206.8685428,227.555397,75.50531593,75.50531593,108.5232101,119.3755311,59.68776557,,,,,,,,,,,,,
2030,sc2015,02-19 17:00:00+01:00,,,,,,,,,,,,229.8273944,234.7876978,120.304132,132.3345452,120.304132,132.3345452,120.304132,132.3345452,64.83352618,64.83352618,93.18472878,102.5032017,51.25160083,,,,,,,,,,,,,
2030,sc2015,02-19 18:00:00+01:00,,,,,,,,,,,,231.349507,236.3426619,21.28973281,23.41870609,21.28973281,23.41870609,21.28973281,23.41870609,59.93507856,59.93507856,86.14422768,94.75865041,47.37932522,,,,,,,,,,,,,
2030,sc2015,02-19 19:00:00+01:00,,,,,,,,,,,,234.8085211,239.8763309,0.035035541,0.038539096,0.035035541,0.038539096,0.035035541,0.038539096,63.40100663,63.40100663,91.12577947,100.2383574,50.11917871,,,,,,,,,,,,,
2030,sc2015,02-19 20:00:00+01:00,,,,,,,,,,,,237.4607746,242.5858273,0.017517771,0.019269547,0.017517771,0.019269547,0.017517771,0.019269547,71.27505688,71.27505688,102.4430914,112.6874005,56.34370028,,,,,,,,,,,,,
2030,sc2015,02-19 21:00:00+01:00,,,,,,,,,,,,237.3317606,242.4540288,0.012470278,0.013717306,0.012470278,0.013717306,0.012470278,0.013717306,75.75047871,75.75047871,108.8755806,119.7631387,59.88156933,,,,,,,,,,,,,
2030,sc2015,02-19 22:00:00+01:00,,,,,,,,,,,,235.2480986,240.3253957,0.006532051,0.007185255,0.006532051,0.007185255,0.006532051,0.007185255,86.5857102,86.5857102,124.4489756,136.8938732,68.4469366,,,,,,,,,,,,,
2030,sc2015,02-19 23:00:00+01:00,,,,,,,,,,,,231.9278873,236.9335252,0.004255729,0.004681302,0.004255729,0.004681302,0.004255729,0.004681302,91.46492933,91.46492933,131.46184,144.608024,72.30401198,,,,,,,,,,,,,
2030,sc2015,02-20 00:00:00+01:00,,,,,,,,,,,,214.9522535,219.5915108,0.003958819,0.0043547,0.003958819,0.0043547,0.003958819,0.0043547,89.57092711,89.57092711,128.739605,141.6135654,70.80678272,,,,,,,,,,,,,
2030,sc2015,02-20 01:00:00+01:00,,,,,,,,,,,,212.6842958,217.2746043,0.004849552,0.005334507,0.004849552,0.005334507,0.004849552,0.005334507,87.53271137,87.53271137,125.8100932,138.3911025,69.19555126,,,,,,,,,,,,,
2030,sc2015,02-20 02:00:00+01:00,,,,,,,,,,,,212.3183803,216.9007914,0.005245434,0.005769978,0.005245434,0.005769978,0.005245434,0.005769978,87.05200015,87.05200015,125.1191706,137.6310876,68.8155438,,,,,,,,,,,,,
2030,sc2015,02-20 03:00:00+01:00,,,,,,,,,,,,209.0471127,213.5589209,0.004849552,0.005334507,0.004849552,0.005334507,0.004849552,0.005334507,87.6192394,87.6192394,125.9344593,138.5279052,69.26395262,,,,,,,,,,,,,
2030,sc2015,02-20 04:00:00+01:00,,,,,,,,,,,,210.2202113,214.7573381,0.007719696,0.008491666,0.007719696,0.008491666,0.007719696,0.008491666,89.74398312,89.74398312,128.988337,141.8871706,70.94358532,,,,,,,,,,,,,
2030,sc2015,02-20 05:00:00+01:00,,,,,,,,,,,,210.3914085,214.9322302,0.015835272,0.017418799,0.015835272,0.017418799,0.015835272,0.017418799,91.99851892,91.99851892,132.2287639,145.4516403,72.72582016,,,,,,,,,,,,,
2030,sc2015,02-20 06:00:00+01:00,,,,,,,,,,,,213.0473944,217.6455396,0.02602923,0.028632153,0.02602923,0.028632153,0.02602923,0.028632153,100.5984431,100.5984431,144.5893689,159.0483058,79.52415288,,,,,,,,,,,,,
2030,sc2015,02-20 07:00:00+01:00,,,,,,,,,,,,222.613662,227.4182734,0.468823052,0.515705357,0.468823052,0.515705357,0.468823052,0.515705357,114.1593075,114.1593075,164.0802952,180.4883247,90.24416234,,,,,,,,,,,,,
2030,sc2015,02-20 08:00:00+01:00,,,,,,,,,,,,232.7719718,237.7958273,24.65433244,27.11976569,24.65433244,27.11976569,24.65433244,27.11976569,117.899241,117.899241,169.4556725,186.4012398,93.2006199,,,,,,,,,,,,,
2030,sc2015,02-20 09:00:00+01:00,,,,,,,,,,,,234.9771831,240.0486331,105.6281,116.19091,105.6281,116.19091,105.6281,116.19091,115.0822731,115.0822731,165.4068664,181.947553,90.97377649,,,,,,,,,,,,,
2030,sc2015,02-20 10:00:00+01:00,,,,,,,,,,,,232.0102817,237.0176978,167.8703231,184.6573554,167.8703231,184.6573554,167.8703231,184.6573554,111.49136,111.49136,160.2456747,176.2702422,88.13512109,,,,,,,,,,,,,
2030,sc2015,02-20 11:00:00+01:00,,,,,,,,,,,,229.0402113,233.9835252,221.3542547,243.4896802,221.3542547,243.4896802,221.3542547,243.4896802,114.0727795,114.0727795,163.9559291,180.351522,90.17576098,,,,,,,,,,,,,
2030,sc2015,02-20 12:00:00+01:00,,,,,,,,,,,,227.1520423,232.0546043,260.1769007,286.1945907,260.1769007,286.1945907,260.1769007,286.1945907,130.7582669,130.7582669,187.9378519,206.731637,103.3658185,,,,,,,,,,,,,
2030,sc2015,02-20 13:00:00+01:00,,,,,,,,,,,,226.2645775,231.1479856,274.8004785,302.2805263,274.8004785,302.2805263,274.8004785,302.2805263,155.5533531,155.5533531,223.5756386,245.9332024,122.9666012,,,,,,,,,,,,,
2030,sc2015,02-20 14:00:00+01:00,,,,,,,,,,,,225.9675352,230.8445324,254.082003,279.4902033,254.082003,279.4902033,254.082003,279.4902033,170.9168846,170.9168846,245.6575245,270.223277,135.1116385,,,,,,,,,,,,,
2030,sc2015,02-20 15:00:00+01:00,,,,,,,,,,,,225.8714789,230.7464029,210.9893756,232.0883132,210.9893756,232.0883132,210.9893756,232.0883132,175.1904076,175.1904076,251.7998262,276.9798088,138.4899044,,,,,,,,,,,,,
2030,sc2015,02-20 16:00:00+01:00,,,,,,,,,,,,226.8039437,231.6989928,160.055121,176.0606331,160.055121,176.0606331,160.055121,176.0606331,176.8632828,176.8632828,254.2042368,279.6246604,139.8123302,,,,,,,,,,,,,
2030,sc2015,02-20 17:00:00+01:00,,,,,,,,,,,,227.23,232.1342446,84.9101195,93.40113145,84.9101195,93.40113145,84.9101195,93.40113145,178.6419144,178.6419144,256.7606504,282.4367155,141.2183577,,,,,,,,,,,,,
2030,sc2015,02-20 18:00:00+01:00,,,,,,,,,,,,227.784507,232.7007194,12.5634087,13.81974957,12.5634087,13.81974957,12.5634087,13.81974957,176.699841,176.699841,253.9693231,279.3662554,139.6831277,,,,,,,,,,,,,
2030,sc2015,02-20 19:00:00+01:00,,,,,,,,,,,,229.7252817,234.6833813,0.025237466,0.027761213,0.025237466,0.027761213,0.025237466,0.027761213,177.0988313,177.0988313,254.5427887,279.9970676,139.9985338,,,,,,,,,,,,,
