,,,Area1
2030,sc2015,03-24 05:00:00+01:00,359.7749
2030,sc2015,03-24 06:00:00+01:00,393.627535
2030,sc2015,03-24 07:00:00+01:00,442.8984897
2030,sc2015,03-24 08:00:00+01:00,494.2217277
2030,sc2015,03-24 09:00:00+01:00,523.3898352
2030,sc2015,03-24 10:00:00+01:00,534.881402
2030,sc2015,03-24 11:00:00+01:00,539.4888107
2030,sc2015,03-24 12:00:00+01:00,538.0133799
2030,sc2015,03-24 13:00:00+01:00,535.9146128
2030,sc2015,03-24 14:00:00+01:00,511.3047763
2030,sc2015,03-24 15:00:00+01:00,500.2512184
2030,sc2015,03-24 16:00:00+01:00,493.7551763
2030,sc2015,03-24 17:00:00+01:00,490.9705625
2030,sc2015,03-24 18:00:00+01:00,491.9554521
2030,sc2015,03-24 19:00:00+01:00,517.359298
2030,sc2015,03-24 20:00:00+01:00,551.5781622
2030,sc2015,03-24 21:00:00+01:00,538.4129237
2030,sc2015,03-24 22:00:00+01:00,498.1537634
2030,sc2015,03-24 23:00:00+01:00,450.9638948
2030,sc2015,03-25 00:00:00+01:00,410.0755334
2030,sc2015,03-25 01:00:00+01:00,380.2808129
2030,sc2015,03-25 02:00:00+01:00,359.7657022
2030,sc2015,03-25 03:00:00+01:00,351.6577488
2030,sc2015,03-25 04:00:00+01:00,351.5107437
2030,sc2015,03-25 05:00:00+01:00,360.5445215
2030,sc2015,03-25 06:00:00+01:00,393.7290978
2030,sc2015,03-25 07:00:00+01:00,443.5140572
2030,sc2015,03-25 08:00:00+01:00,495.1030896
2030,sc2015,03-25 09:00:00+01:00,515.13455
2030,sc2015,03-25 10:00:00+01:00,511.6212449
2030,sc2015,03-25 11:00:00+01:00,504.8143334
2030,sc2015,03-25 12:00:00+01:00,499.7466308
2030,sc2015,03-25 13:00:00+01:00,495.896415
2030,sc2015,03-25 14:00:00+01:00,479.2776772
2030,sc2015,03-25 15:00:00+01:00,473.210635
2030,sc2015,03-25 16:00:00+01:00,472.6898568
2030,sc2015,03-25 17:00:00+01:00,474.6058844
2030,sc2015,03-25 18:00:00+01:00,471.2555757
2030,sc2015,03-25 19:00:00+01:00,497.9722337
2030,sc2015,03-25 20:00:00+01:00,538.5515684
2030,sc2015,03-25 21:00:00+01:00,529.3052121
2030,sc2015,03-25 22:00:00+01:00,490.1329993
2030,sc2015,03-25 23:00:00+01:00,442.3021903
2030,sc2015,03-26 00:00:00+01:00,402.5099844
2030,sc2015,03-26 01:00:00+01:00,372.1034071
2030,sc2015,03-26 02:00:00+01:00,354.1875166
2030,sc2015,03-26 03:00:00+01:00,348.3327466
2030,sc2015,03-26 04:00:00+01:00,346.3855988
2030,sc2015,03-26 05:00:00+01:00,354.6912316
2030,sc2015,03-26 06:00:00+01:00,385.5354403
2030,sc2015,03-26 07:00:00+01:00,435.1789888
2030,sc2015,03-26 08:00:00+01:00,492.4484943
2030,sc2015,03-26 09:00:00+01:00,513.7558737
2030,sc2015,03-26 10:00:00+01:00,526.3495832
2030,sc2015,03-26 11:00:00+01:00,523.2870016
2030,sc2015,03-26 12:00:00+01:00,516.5930503
2030,sc2015,03-26 13:00:00+01:00,510.09196
2030,sc2015,03-26 14:00:00+01:00,489.783614
2030,sc2015,03-26 15:00:00+01:00,480.1208547
2030,sc2015,03-26 16:00:00+01:00,473.5997816
2030,sc2015,03-26 17:00:00+01:00,474.1660634
2030,sc2015,03-26 18:00:00+01:00,472.2080081
2030,sc2015,03-26 19:00:00+01:00,498.0435797
2030,sc2015,03-26 20:00:00+01:00,536.419022
2030,sc2015,03-26 21:00:00+01:00,529.7395716
2030,sc2015,03-26 22:00:00+01:00,494.3189263
2030,sc2015,03-26 23:00:00+01:00,451.4134596
2030,sc2015,03-27 00:00:00+01:00,412.3506137
2030,sc2015,03-27 01:00:00+01:00,382.4572397
2030,sc2015,03-27 02:00:00+01:00,360.2527622
2030,sc2015,03-27 03:00:00+01:00,349.8964897
2030,sc2015,03-27 04:00:00+01:00,347.9467184
2030,sc2015,03-27 05:00:00+01:00,356.7961491
2030,sc2015,03-27 06:00:00+01:00,385.8829676
2030,sc2015,03-27 07:00:00+01:00,432.1218941
2030,sc2015,03-27 08:00:00+01:00,475.1674499
2030,sc2015,03-27 09:00:00+01:00,485.8436873
2030,sc2015,03-27 10:00:00+01:00,481.8161578
2030,sc2015,03-27 11:00:00+01:00,476.9387131
2030,sc2015,03-27 12:00:00+01:00,470.7966091
2030,sc2015,03-27 13:00:00+01:00,466.988666
2030,sc2015,03-27 14:00:00+01:00,453.0261466
2030,sc2015,03-27 15:00:00+01:00,440.0945259
2030,sc2015,03-27 16:00:00+01:00,431.8803803
2030,sc2015,03-27 17:00:00+01:00,430.6196206
2030,sc2015,03-27 18:00:00+01:00,429.9780575
2030,sc2015,03-27 19:00:00+01:00,456.6218431
2030,sc2015,03-27 20:00:00+01:00,497.7631516
2030,sc2015,03-27 21:00:00+01:00,491.2766593
2030,sc2015,03-27 22:00:00+01:00,461.8984438
2030,sc2015,03-27 23:00:00+01:00,429.8118453
2030,sc2015,03-28 00:00:00+01:00,395.8478169
2030,sc2015,03-28 01:00:00+01:00,365.5545878
2030,sc2015,03-28 02:00:00+01:00,344.874546
2030,sc2015,03-28 03:00:00+01:00,334.7436378
2030,sc2015,03-28 04:00:00+01:00,332.0904512
2030,sc2015,03-28 05:00:00+01:00,332.2267834
2030,sc2015,03-28 06:00:00+01:00,337.3494476
2030,sc2015,03-28 07:00:00+01:00,344.0939709
2030,sc2015,03-28 08:00:00+01:00,371.1612903
2030,sc2015,03-28 09:00:00+01:00,390.6720438
2030,sc2015,03-28 10:00:00+01:00,400.1298248
2030,sc2015,03-28 11:00:00+01:00,403.2936119
2030,sc2015,03-28 12:00:00+01:00,395.3071428
2030,sc2015,03-28 13:00:00+01:00,392.2112972
2030,sc2015,03-28 14:00:00+01:00,379.3380631
2030,sc2015,03-28 15:00:00+01:00,360.9718475
2030,sc2015,03-28 16:00:00+01:00,349.4308416
2030,sc2015,03-28 17:00:00+01:00,346.1094532
2030,sc2015,03-28 18:00:00+01:00,353.251239
2030,sc2015,03-28 19:00:00+01:00,382.3379453
2030,sc2015,03-28 20:00:00+01:00,429.7092312
2030,sc2015,03-28 21:00:00+01:00,435.2109053
2030,sc2015,03-28 22:00:00+01:00,412.9880731
2030,sc2015,03-28 23:00:00+01:00,382.0846816
2030,sc2015,03-29 00:00:00+01:00,353.487955
2030,sc2015,03-29 01:00:00+01:00,324.0327687
2030,sc2015,03-29 02:00:00+01:00,305.2305447
2030,sc2015,03-29 03:00:00+01:00,298.3511234
2030,sc2015,03-29 04:00:00+01:00,302.9460269
2030,sc2015,03-29 05:00:00+01:00,308.1846782
2030,sc2015,03-29 06:00:00+01:00,316.05955
2030,sc2015,03-29 07:00:00+01:00,318.4770109
2030,sc2015,03-29 08:00:00+01:00,339.5290441
2030,sc2015,03-29 09:00:00+01:00,360.080961
2030,sc2015,03-29 10:00:00+01:00,351.7134556
2030,sc2015,03-29 11:00:00+01:00,346.5424397
2030,sc2015,03-29 12:00:00+01:00,348.9007791
2030,sc2015,03-29 13:00:00+01:00,349.7853056
2030,sc2015,03-29 14:00:00+01:00,346.462044
2030,sc2015,03-29 15:00:00+01:00,345.4252141
2030,sc2015,03-29 16:00:00+01:00,338.65125
2030,sc2015,03-29 17:00:00+01:00,336.4367154
2030,sc2015,03-29 18:00:00+01:00,342.7226804
2030,sc2015,03-29 19:00:00+01:00,366.0134319
2030,sc2015,03-29 20:00:00+01:00,412.8247806
2030,sc2015,03-29 21:00:00+01:00,404.5708225
2030,sc2015,03-29 22:00:00+01:00,382.7179913
2030,sc2015,03-29 23:00:00+01:00,354.1366128
2030,sc2015,03-30 00:00:00+01:00,329.2825725
2030,sc2015,03-30 01:00:00+01:00,319.842794
2030,sc2015,03-30 02:00:00+01:00,310.5458351
2030,sc2015,03-30 03:00:00+01:00,310.0439628
2030,sc2015,03-30 04:00:00+01:00,317.5982622
2030,sc2015,03-30 05:00:00+01:00,347.2905216
2030,sc2015,03-30 06:00:00+01:00,394.795991
2030,sc2015,03-30 07:00:00+01:00,425.9160441
2030,sc2015,03-30 08:00:00+01:00,453.8648938
2030,sc2015,03-30 09:00:00+01:00,457.4753363
2030,sc2015,03-30 10:00:00+01:00,452.0831671
2030,sc2015,03-30 11:00:00+01:00,448.5723426
2030,sc2015,03-30 12:00:00+01:00,445.4956378
2030,sc2015,03-30 13:00:00+01:00,429.6025081
2030,sc2015,03-30 14:00:00+01:00,413.9530106
2030,sc2015,03-30 15:00:00+01:00,405.3190626
2030,sc2015,03-30 16:00:00+01:00,400.8035646
2030,sc2015,03-30 17:00:00+01:00,394.5639556
2030,sc2015,03-30 18:00:00+01:00,393.0389735
2030,sc2015,03-30 19:00:00+01:00,420.6219463
2030,sc2015,03-30 20:00:00+01:00,462.9643776
2030,sc2015,03-30 21:00:00+01:00,433.9265846
2030,sc2015,03-30 22:00:00+01:00,400.7768903
2030,sc2015,03-30 23:00:00+01:00,374.2609843
2030,sc2015,03-31 00:00:00+01:00,350.1148306
2030,sc2015,03-31 01:00:00+01:00,331.431151
2030,sc2015,03-31 02:00:00+01:00,321.98561
2030,sc2015,03-31 03:00:00+02:00,319.6249481
2030,sc2015,03-31 04:00:00+02:00,328.4796972
2030,sc2015,03-31 05:00:00+02:00,355.1688693
2030,sc2015,03-31 06:00:00+02:00,403.7806412
2030,sc2015,03-31 07:00:00+02:00,428.5982582
2030,sc2015,03-31 08:00:00+02:00,450.5722419
2030,sc2015,03-31 09:00:00+02:00,445.1557716
2030,sc2015,03-31 10:00:00+02:00,439.4510844
2030,sc2015,03-31 11:00:00+02:00,438.4047559
2030,sc2015,03-31 12:00:00+02:00,434.986715
2030,sc2015,03-31 13:00:00+02:00,421.5614244
2030,sc2015,03-31 14:00:00+02:00,408.4007134
2030,sc2015,03-31 15:00:00+02:00,401.9668501
2030,sc2015,03-31 16:00:00+02:00,398.4176475
2030,sc2015,03-31 17:00:00+02:00,391.6214341
2030,sc2015,03-31 18:00:00+02:00,392.3282796
2030,sc2015,03-31 19:00:00+02:00,420.7434868
2030,sc2015,03-31 20:00:00+02:00,460.2764622
2030,sc2015,03-31 21:00:00+02:00,431.3446215
2030,sc2015,03-31 22:00:00+02:00,397.7153703
2030,sc2015,03-31 23:00:00+02:00,372.8832268
2030,sc2015,04-01 00:00:00+02:00,347.3340806
2030,sc2015,04-01 01:00:00+02:00,332.837645
2030,sc2015,04-01 02:00:00+02:00,325.3780075
2030,sc2015,04-01 03:00:00+02:00,322.0059603
2030,sc2015,04-01 04:00:00+02:00,327.6229169
2030,sc2015,04-01 05:00:00+02:00,356.4190685
2030,sc2015,04-01 06:00:00+02:00,400.7856388
2030,sc2015,04-01 07:00:00+02:00,424.0164622
2030,sc2015,04-01 08:00:00+02:00,444.7023226
2030,sc2015,04-01 09:00:00+02:00,436.7489182
2030,sc2015,04-01 10:00:00+02:00,432.1514678
2030,sc2015,04-01 11:00:00+02:00,431.2898741
2030,sc2015,04-01 12:00:00+02:00,426.6745488
2030,sc2015,04-01 13:00:00+02:00,410.6128287
2030,sc2015,04-01 14:00:00+02:00,397.2358797
2030,sc2015,04-01 15:00:00+02:00,391.2610544
2030,sc2015,04-01 16:00:00+02:00,387.8743684
2030,sc2015,04-01 17:00:00+02:00,381.9802707
2030,sc2015,04-01 18:00:00+02:00,383.3618563
2030,sc2015,04-01 19:00:00+02:00,409.9716381
2030,sc2015,04-01 20:00:00+02:00,447.2193913
2030,sc2015,04-01 21:00:00+02:00,418.15963
2030,sc2015,04-01 22:00:00+02:00,388.3825393
2030,sc2015,04-01 23:00:00+02:00,360.1476266
2030,sc2015,04-02 00:00:00+02:00,334.1147585
2030,sc2015,04-02 01:00:00+02:00,315.3864584
2030,sc2015,04-02 02:00:00+02:00,304.1132019
2030,sc2015,04-02 03:00:00+02:00,300.5607121
2030,sc2015,04-02 04:00:00+02:00,299.2874625
2030,sc2015,04-02 05:00:00+02:00,313.6103156
2030,sc2015,04-02 06:00:00+02:00,332.5178231
2030,sc2015,04-02 07:00:00+02:00,338.2740368
2030,sc2015,04-02 08:00:00+02:00,363.6234978
2030,sc2015,04-02 09:00:00+02:00,367.9950225
2030,sc2015,04-02 10:00:00+02:00,365.4058421
2030,sc2015,04-02 11:00:00+02:00,364.8816237
2030,sc2015,04-02 12:00:00+02:00,362.3254878
2030,sc2015,04-02 13:00:00+02:00,350.1814962
2030,sc2015,04-02 14:00:00+02:00,334.1659228
2030,sc2015,04-02 15:00:00+02:00,325.8967388
2030,sc2015,04-02 16:00:00+02:00,319.9426672
2030,sc2015,04-02 17:00:00+02:00,319.2254347
2030,sc2015,04-02 18:00:00+02:00,330.2072944
2030,sc2015,04-02 19:00:00+02:00,358.7063478
2030,sc2015,04-02 20:00:00+02:00,397.7676675
2030,sc2015,04-02 21:00:00+02:00,381.480384
2030,sc2015,04-02 22:00:00+02:00,356.0920293
2030,sc2015,04-02 23:00:00+02:00,332.3933426
2030,sc2015,04-03 00:00:00+02:00,308.4306072
2030,sc2015,04-03 01:00:00+02:00,295.289629
2030,sc2015,04-03 02:00:00+02:00,287.2510819
2030,sc2015,04-03 03:00:00+02:00,281.5427606
2030,sc2015,04-03 04:00:00+02:00,282.1679444
2030,sc2015,04-03 05:00:00+02:00,286.4452821
2030,sc2015,04-03 06:00:00+02:00,295.8778434
2030,sc2015,04-03 07:00:00+02:00,293.8134275
2030,sc2015,04-03 08:00:00+02:00,316.3102257
2030,sc2015,04-03 09:00:00+02:00,330.4722669
2030,sc2015,04-03 10:00:00+02:00,329.1750328
2030,sc2015,04-03 11:00:00+02:00,322.3676568
2030,sc2015,04-03 12:00:00+02:00,321.1730521
2030,sc2015,04-03 13:00:00+02:00,318.5007707
2030,sc2015,04-03 14:00:00+02:00,301.491559
2030,sc2015,04-03 15:00:00+02:00,296.6914679
2030,sc2015,04-03 16:00:00+02:00,296.5195443
2030,sc2015,04-03 17:00:00+02:00,297.4912704
2030,sc2015,04-03 18:00:00+02:00,311.2089225
2030,sc2015,04-03 19:00:00+02:00,340.3866054
2030,sc2015,04-03 20:00:00+02:00,379.8208153
2030,sc2015,04-03 21:00:00+02:00,369.991211
2030,sc2015,04-03 22:00:00+02:00,353.0997779
2030,sc2015,04-03 23:00:00+02:00,331.1682047
2030,sc2015,04-04 00:00:00+02:00,311.6090841
2030,sc2015,04-04 01:00:00+02:00,296.4520416
2030,sc2015,04-04 02:00:00+02:00,287.0523053
2030,sc2015,04-04 03:00:00+02:00,282.7290762
2030,sc2015,04-04 04:00:00+02:00,282.3917265
2030,sc2015,04-04 05:00:00+02:00,292.4940819
2030,sc2015,04-04 06:00:00+02:00,303.8686969
2030,sc2015,04-04 07:00:00+02:00,313.4280151
2030,sc2015,04-04 08:00:00+02:00,345.7773659
2030,sc2015,04-04 09:00:00+02:00,365.9818932
2030,sc2015,04-04 10:00:00+02:00,360.8386338
2030,sc2015,04-04 11:00:00+02:00,351.7069019
2030,sc2015,04-04 12:00:00+02:00,348.0333056
2030,sc2015,04-04 13:00:00+02:00,348.632356
2030,sc2015,04-04 14:00:00+02:00,333.8899609
2030,sc2015,04-04 15:00:00+02:00,326.2000693
2030,sc2015,04-04 16:00:00+02:00,327.1020113
2030,sc2015,04-04 17:00:00+02:00,327.7532825
2030,sc2015,04-04 18:00:00+02:00,331.0101696
2030,sc2015,04-04 19:00:00+02:00,358.5766815
2030,sc2015,04-04 20:00:00+02:00,405.2821748
2030,sc2015,04-04 21:00:00+02:00,388.6086488
2030,sc2015,04-04 22:00:00+02:00,366.0007787
2030,sc2015,04-04 23:00:00+02:00,341.7387757
2030,sc2015,04-05 00:00:00+02:00,317.0370387
2030,sc2015,04-05 01:00:00+02:00,299.6906559
2030,sc2015,04-05 02:00:00+02:00,289.0164193
2030,sc2015,04-05 03:00:00+02:00,284.6881982
2030,sc2015,04-05 04:00:00+02:00,283.5876175
2030,sc2015,04-05 05:00:00+02:00,288.5461826
2030,sc2015,04-05 06:00:00+02:00,293.5005675
2030,sc2015,04-05 07:00:00+02:00,293.8321444
2030,sc2015,04-05 08:00:00+02:00,317.8177056
2030,sc2015,04-05 09:00:00+02:00,324.4714412
2030,sc2015,04-05 10:00:00+02:00,326.3805884
2030,sc2015,04-05 11:00:00+02:00,324.2585872
2030,sc2015,04-05 12:00:00+02:00,323.969329
2030,sc2015,04-05 13:00:00+02:00,323.2372485
2030,sc2015,04-05 14:00:00+02:00,313.7016647
2030,sc2015,04-05 15:00:00+02:00,303.6326956
2030,sc2015,04-05 16:00:00+02:00,297.9880997
2030,sc2015,04-05 17:00:00+02:00,303.8684519
2030,sc2015,04-05 18:00:00+02:00,316.8106434
2030,sc2015,04-05 19:00:00+02:00,348.0778853
2030,sc2015,04-05 20:00:00+02:00,399.3749951
2030,sc2015,04-05 21:00:00+02:00,389.1389206
2030,sc2015,04-05 22:00:00+02:00,363.0213387
2030,sc2015,04-05 23:00:00+02:00,332.8940869
2030,sc2015,04-06 00:00:00+02:00,306.1887909
2030,sc2015,04-06 01:00:00+02:00,292.1874084
2030,sc2015,04-06 02:00:00+02:00,284.1074615
2030,sc2015,04-06 03:00:00+02:00,280.6923707
2030,sc2015,04-06 04:00:00+02:00,284.4982365
2030,sc2015,04-06 05:00:00+02:00,302.7305035
2030,sc2015,04-06 06:00:00+02:00,330.3985628
2030,sc2015,04-06 07:00:00+02:00,347.9375207
2030,sc2015,04-06 08:00:00+02:00,378.00829
2030,sc2015,04-06 09:00:00+02:00,396.882799
2030,sc2015,04-06 10:00:00+02:00,398.7413588
2030,sc2015,04-06 11:00:00+02:00,396.3474178
2030,sc2015,04-06 12:00:00+02:00,395.7163182
2030,sc2015,04-06 13:00:00+02:00,390.7697121
2030,sc2015,04-06 14:00:00+02:00,372.2588851
2030,sc2015,04-06 15:00:00+02:00,361.0566991
2030,sc2015,04-06 16:00:00+02:00,354.3786269
2030,sc2015,04-06 17:00:00+02:00,354.0443806
2030,sc2015,04-06 18:00:00+02:00,363.3967503
2030,sc2015,04-06 19:00:00+02:00,391.9945079
2030,sc2015,04-06 20:00:00+02:00,437.8422359
2030,sc2015,04-06 21:00:00+02:00,415.2454009
2030,sc2015,04-06 22:00:00+02:00,380.7587978
2030,sc2015,04-06 23:00:00+02:00,352.0549959
2030,sc2015,04-07 00:00:00+02:00,327.7592084
2030,sc2015,04-07 01:00:00+02:00,315.4398225
2030,sc2015,04-07 02:00:00+02:00,304.6013134
2030,sc2015,04-07 03:00:00+02:00,304.5276397
2030,sc2015,04-07 04:00:00+02:00,311.2233928
2030,sc2015,04-07 05:00:00+02:00,347.7462931
2030,sc2015,04-07 06:00:00+02:00,402.4132247
2030,sc2015,04-07 07:00:00+02:00,436.701526
2030,sc2015,04-07 08:00:00+02:00,458.3123431
2030,sc2015,04-07 09:00:00+02:00,459.6527688
2030,sc2015,04-07 10:00:00+02:00,454.3564915
2030,sc2015,04-07 11:00:00+02:00,452.8049422
2030,sc2015,04-07 12:00:00+02:00,450.3283494
2030,sc2015,04-07 13:00:00+02:00,435.9817212
2030,sc2015,04-07 14:00:00+02:00,425.6854685
2030,sc2015,04-07 15:00:00+02:00,427.4703088
2030,sc2015,04-07 16:00:00+02:00,427.2706644
2030,sc2015,04-07 17:00:00+02:00,421.1700012
2030,sc2015,04-07 18:00:00+02:00,421.8229925
2030,sc2015,04-07 19:00:00+02:00,447.1445847
2030,sc2015,04-07 20:00:00+02:00,486.6041366
2030,sc2015,04-07 21:00:00+02:00,449.8198009
2030,sc2015,04-07 22:00:00+02:00,408.897645
2030,sc2015,04-07 23:00:00+02:00,379.2822797
2030,sc2015,04-08 00:00:00+02:00,355.1993972
2030,sc2015,04-08 01:00:00+02:00,339.9151387
2030,sc2015,04-08 02:00:00+02:00,333.2770678
2030,sc2015,04-08 03:00:00+02:00,331.7811081
2030,sc2015,04-08 04:00:00+02:00,336.1937009
2030,sc2015,04-08 05:00:00+02:00,367.9307304
2030,sc2015,04-08 06:00:00+02:00,418.2885663
2030,sc2015,04-08 07:00:00+02:00,449.779034
2030,sc2015,04-08 08:00:00+02:00,470.0131705
2030,sc2015,04-08 09:00:00+02:00,476.2584043
2030,sc2015,04-08 10:00:00+02:00,476.3171685
2030,sc2015,04-08 11:00:00+02:00,475.7468187
2030,sc2015,04-08 12:00:00+02:00,473.8058471
2030,sc2015,04-08 13:00:00+02:00,458.5960991
2030,sc2015,04-08 14:00:00+02:00,450.7852438
2030,sc2015,04-08 15:00:00+02:00,443.5092287
2030,sc2015,04-08 16:00:00+02:00,438.4081807
2030,sc2015,04-08 17:00:00+02:00,432.225764
2030,sc2015,04-08 18:00:00+02:00,439.5427451
2030,sc2015,04-08 19:00:00+02:00,462.2389887
2030,sc2015,04-08 20:00:00+02:00,496.7644703
2030,sc2015,04-08 21:00:00+02:00,459.3642863
2030,sc2015,04-08 22:00:00+02:00,416.2009826
2030,sc2015,04-08 23:00:00+02:00,386.7596184
2030,sc2015,04-09 00:00:00+02:00,359.789115
2030,sc2015,04-09 01:00:00+02:00,343.0650628
2030,sc2015,04-09 02:00:00+02:00,337.5012762
2030,sc2015,04-09 03:00:00+02:00,332.375626
2030,sc2015,04-09 04:00:00+02:00,337.7369968
2030,sc2015,04-09 05:00:00+02:00,366.7044697
2030,sc2015,04-09 06:00:00+02:00,415.1003865
2030,sc2015,04-09 07:00:00+02:00,448.3746429
2030,sc2015,04-09 08:00:00+02:00,475.0946031
2030,sc2015,04-09 09:00:00+02:00,485.055364
2030,sc2015,04-09 10:00:00+02:00,485.7785479
2030,sc2015,04-09 11:00:00+02:00,489.9488562
2030,sc2015,04-09 12:00:00+02:00,487.2289837
2030,sc2015,04-09 13:00:00+02:00,468.5362494
2030,sc2015,04-09 14:00:00+02:00,458.2660279
2030,sc2015,04-09 15:00:00+02:00,447.9811576
2030,sc2015,04-09 16:00:00+02:00,447.4257069
2030,sc2015,04-09 17:00:00+02:00,443.9437719
2030,sc2015,04-09 18:00:00+02:00,448.2141578
2030,sc2015,04-09 19:00:00+02:00,463.8482303
2030,sc2015,04-09 20:00:00+02:00,497.0154475
2030,sc2015,04-09 21:00:00+02:00,461.8296805
2030,sc2015,04-09 22:00:00+02:00,418.6171165
2030,sc2015,04-09 23:00:00+02:00,386.1512222
2030,sc2015,04-10 00:00:00+02:00,357.5487176
2030,sc2015,04-10 01:00:00+02:00,340.7192235
2030,sc2015,04-10 02:00:00+02:00,335.2783453
2030,sc2015,04-10 03:00:00+02:00,331.7262382
2030,sc2015,04-10 04:00:00+02:00,335.2188919
2030,sc2015,04-10 05:00:00+02:00,367.8052088
2030,sc2015,04-10 06:00:00+02:00,420.0146219
2030,sc2015,04-10 07:00:00+02:00,453.5033096
2030,sc2015,04-10 08:00:00+02:00,474.8744656
2030,sc2015,04-10 09:00:00+02:00,481.6225975
2030,sc2015,04-10 10:00:00+02:00,479.6762309
2030,sc2015,04-10 11:00:00+02:00,476.7670243
2030,sc2015,04-10 12:00:00+02:00,471.5628925
2030,sc2015,04-10 13:00:00+02:00,454.1096948
2030,sc2015,04-10 14:00:00+02:00,439.4841391
2030,sc2015,04-10 15:00:00+02:00,434.4355109
2030,sc2015,04-10 16:00:00+02:00,426.8575179
2030,sc2015,04-10 17:00:00+02:00,424.4197934
2030,sc2015,04-10 18:00:00+02:00,424.0706735
2030,sc2015,04-10 19:00:00+02:00,441.4070012
2030,sc2015,04-10 20:00:00+02:00,479.7760734
2030,sc2015,04-10 21:00:00+02:00,454.1655906
2030,sc2015,04-10 22:00:00+02:00,416.9446801
2030,sc2015,04-10 23:00:00+02:00,389.6939375
2030,sc2015,04-11 00:00:00+02:00,363.0787504
2030,sc2015,04-11 01:00:00+02:00,343.006074
2030,sc2015,04-11 02:00:00+02:00,331.6705825
2030,sc2015,04-11 03:00:00+02:00,323.8359672
2030,sc2015,04-11 04:00:00+02:00,320.7203228
2030,sc2015,04-11 05:00:00+02:00,328.8286691
2030,sc2015,04-11 06:00:00+02:00,339.9627247
2030,sc2015,04-11 07:00:00+02:00,355.9775019
2030,sc2015,04-11 08:00:00+02:00,395.1579173
2030,sc2015,04-11 09:00:00+02:00,426.7188734
2030,sc2015,04-11 10:00:00+02:00,425.8714082
2030,sc2015,04-11 11:00:00+02:00,420.5201693
2030,sc2015,04-11 12:00:00+02:00,419.4616009
2030,sc2015,04-11 13:00:00+02:00,412.5149066
2030,sc2015,04-11 14:00:00+02:00,390.1811097
2030,sc2015,04-11 15:00:00+02:00,378.7525488
2030,sc2015,04-11 16:00:00+02:00,371.8949069
2030,sc2015,04-11 17:00:00+02:00,370.6025472
2030,sc2015,04-11 18:00:00+02:00,372.9926091
2030,sc2015,04-11 19:00:00+02:00,390.1342994
2030,sc2015,04-11 20:00:00+02:00,433.0245865
2030,sc2015,04-11 21:00:00+02:00,418.2068793
2030,sc2015,04-11 22:00:00+02:00,388.1014325
2030,sc2015,04-11 23:00:00+02:00,361.0950212
2030,sc2015,04-12 00:00:00+02:00,335.9405394
2030,sc2015,04-12 01:00:00+02:00,317.7138103
2030,sc2015,04-12 02:00:00+02:00,306.9482909
2030,sc2015,04-12 03:00:00+02:00,299.9210222
2030,sc2015,04-12 04:00:00+02:00,299.068019
2030,sc2015,04-12 05:00:00+02:00,306.1860907
2030,sc2015,04-12 06:00:00+02:00,308.9151151
2030,sc2015,04-12 07:00:00+02:00,314.9096985
2030,sc2015,04-12 08:00:00+02:00,341.686014
2030,sc2015,04-12 09:00:00+02:00,356.069229
2030,sc2015,04-12 10:00:00+02:00,355.7786691
2030,sc2015,04-12 11:00:00+02:00,351.8171722
2030,sc2015,04-12 12:00:00+02:00,357.9706178
2030,sc2015,04-12 13:00:00+02:00,354.966535
2030,sc2015,04-12 14:00:00+02:00,354.3991354
2030,sc2015,04-12 15:00:00+02:00,347.4381903
2030,sc2015,04-12 16:00:00+02:00,340.6209632
2030,sc2015,04-12 17:00:00+02:00,340.4469418
2030,sc2015,04-12 18:00:00+02:00,349.1131022
2030,sc2015,04-12 19:00:00+02:00,367.5669412
2030,sc2015,04-12 20:00:00+02:00,415.5120784
2030,sc2015,04-12 21:00:00+02:00,407.7399841
2030,sc2015,04-12 22:00:00+02:00,379.0059503
2030,sc2015,04-12 23:00:00+02:00,347.6046576
2030,sc2015,04-13 00:00:00+02:00,322.5174437
2030,sc2015,04-13 01:00:00+02:00,309.7562359
2030,sc2015,04-13 02:00:00+02:00,308.7068906
2030,sc2015,04-13 03:00:00+02:00,312.1482729
2030,sc2015,04-13 04:00:00+02:00,318.0230309
2030,sc2015,04-13 05:00:00+02:00,351.8439743
2030,sc2015,04-13 06:00:00+02:00,401.4176571
2030,sc2015,04-13 07:00:00+02:00,434.6731097
2030,sc2015,04-13 08:00:00+02:00,451.4853059
2030,sc2015,04-13 09:00:00+02:00,449.4800728
2030,sc2015,04-13 10:00:00+02:00,442.2738775
2030,sc2015,04-13 11:00:00+02:00,442.2437681
2030,sc2015,04-13 12:00:00+02:00,441.4513666
2030,sc2015,04-13 13:00:00+02:00,427.443364
2030,sc2015,04-13 14:00:00+02:00,412.9160175
2030,sc2015,04-13 15:00:00+02:00,410.0739053
2030,sc2015,04-13 16:00:00+02:00,405.4203956
2030,sc2015,04-13 17:00:00+02:00,399.868415
2030,sc2015,04-13 18:00:00+02:00,404.3414003
2030,sc2015,04-13 19:00:00+02:00,427.8656368
2030,sc2015,04-13 20:00:00+02:00,470.03372
2030,sc2015,04-13 21:00:00+02:00,439.4687244
2030,sc2015,04-13 22:00:00+02:00,397.2363441
2030,sc2015,04-13 23:00:00+02:00,368.2949587
2030,sc2015,04-14 00:00:00+02:00,346.1067888
2030,sc2015,04-14 01:00:00+02:00,334.9062209
