,,,Area1
2030,sc2015,03-04 16:00:00+01:00,296.5477823
2030,sc2015,03-04 17:00:00+01:00,295.9387598
2030,sc2015,03-04 18:00:00+01:00,304.1546954
2030,sc2015,03-04 19:00:00+01:00,334.6227661
2030,sc2015,03-04 20:00:00+01:00,352.4463663
2030,sc2015,03-04 21:00:00+01:00,344.2724586
2030,sc2015,03-04 22:00:00+01:00,318.6619348
2030,sc2015,03-04 23:00:00+01:00,290.7781888
2030,sc2015,03-05 00:00:00+01:00,268.618701
2030,sc2015,03-05 01:00:00+01:00,250.4154017
2030,sc2015,03-05 02:00:00+01:00,242.9568089
2030,sc2015,03-05 03:00:00+01:00,239.2835954
2030,sc2015,03-05 04:00:00+01:00,238.5041619
2030,sc2015,03-05 05:00:00+01:00,243.2936056
2030,sc2015,03-05 06:00:00+01:00,263.8460806
2030,sc2015,03-05 07:00:00+01:00,305.0584493
2030,sc2015,03-05 08:00:00+01:00,328.8508927
2030,sc2015,03-05 09:00:00+01:00,336.8970806
2030,sc2015,03-05 10:00:00+01:00,333.306085
2030,sc2015,03-05 11:00:00+01:00,330.1030946
2030,sc2015,03-05 12:00:00+01:00,323.6376773
2030,sc2015,03-05 13:00:00+01:00,321.6744276
2030,sc2015,03-05 14:00:00+01:00,308.9711096
2030,sc2015,03-05 15:00:00+01:00,298.1004663
2030,sc2015,03-05 16:00:00+01:00,292.6060691
2030,sc2015,03-05 17:00:00+01:00,291.2026853
2030,sc2015,03-05 18:00:00+01:00,297.9656381
2030,sc2015,03-05 19:00:00+01:00,329.2706049
2030,sc2015,03-05 20:00:00+01:00,351.1353679
2030,sc2015,03-05 21:00:00+01:00,344.5275239
2030,sc2015,03-05 22:00:00+01:00,319.6004856
2030,sc2015,03-05 23:00:00+01:00,289.3283842
2030,sc2015,03-06 00:00:00+01:00,266.6819964
2030,sc2015,03-06 01:00:00+01:00,249.1386727
2030,sc2015,03-06 02:00:00+01:00,236.9190833
2030,sc2015,03-06 03:00:00+01:00,234.5095288
2030,sc2015,03-06 04:00:00+01:00,233.9245062
2030,sc2015,03-06 05:00:00+01:00,239.2959066
2030,sc2015,03-06 06:00:00+01:00,262.6500892
2030,sc2015,03-06 07:00:00+01:00,299.8676071
2030,sc2015,03-06 08:00:00+01:00,327.8290623
2030,sc2015,03-06 09:00:00+01:00,335.3850257
2030,sc2015,03-06 10:00:00+01:00,328.822796
2030,sc2015,03-06 11:00:00+01:00,323.6409779
2030,sc2015,03-06 12:00:00+01:00,315.2795737
2030,sc2015,03-06 13:00:00+01:00,312.8766715
2030,sc2015,03-06 14:00:00+01:00,298.9544206
2030,sc2015,03-06 15:00:00+01:00,288.9247808
2030,sc2015,03-06 16:00:00+01:00,283.4580039
2030,sc2015,03-06 17:00:00+01:00,280.7876536
2030,sc2015,03-06 18:00:00+01:00,286.4003382
2030,sc2015,03-06 19:00:00+01:00,317.4026315
2030,sc2015,03-06 20:00:00+01:00,334.8191744
2030,sc2015,03-06 21:00:00+01:00,329.9091192
2030,sc2015,03-06 22:00:00+01:00,310.8585214
2030,sc2015,03-06 23:00:00+01:00,285.869886
2030,sc2015,03-07 00:00:00+01:00,264.1331355
2030,sc2015,03-07 01:00:00+01:00,243.9858702
2030,sc2015,03-07 02:00:00+01:00,230.4057515
2030,sc2015,03-07 03:00:00+01:00,223.0647144
2030,sc2015,03-07 04:00:00+01:00,221.2147569
2030,sc2015,03-07 05:00:00+01:00,220.4668502
2030,sc2015,03-07 06:00:00+01:00,224.6574118
2030,sc2015,03-07 07:00:00+01:00,234.880326
2030,sc2015,03-07 08:00:00+01:00,250.8449718
2030,sc2015,03-07 09:00:00+01:00,271.0421083
2030,sc2015,03-07 10:00:00+01:00,275.3283254
2030,sc2015,03-07 11:00:00+01:00,273.3620031
2030,sc2015,03-07 12:00:00+01:00,267.1278317
2030,sc2015,03-07 13:00:00+01:00,264.6616277
2030,sc2015,03-07 14:00:00+01:00,257.9341523
2030,sc2015,03-07 15:00:00+01:00,244.9638013
2030,sc2015,03-07 16:00:00+01:00,237.4147319
2030,sc2015,03-07 17:00:00+01:00,234.3080163
2030,sc2015,03-07 18:00:00+01:00,237.9834075
2030,sc2015,03-07 19:00:00+01:00,266.4096993
2030,sc2015,03-07 20:00:00+01:00,291.293155
2030,sc2015,03-07 21:00:00+01:00,292.9486675
2030,sc2015,03-07 22:00:00+01:00,281.8549042
2030,sc2015,03-07 23:00:00+01:00,262.859275
2030,sc2015,03-08 00:00:00+01:00,241.6826932
2030,sc2015,03-08 01:00:00+01:00,221.6156619
2030,sc2015,03-08 02:00:00+01:00,210.6805463
2030,sc2015,03-08 03:00:00+01:00,205.2014173
2030,sc2015,03-08 04:00:00+01:00,203.3558425
2030,sc2015,03-08 05:00:00+01:00,204.2956592
2030,sc2015,03-08 06:00:00+01:00,208.8578518
2030,sc2015,03-08 07:00:00+01:00,209.6718167
2030,sc2015,03-08 08:00:00+01:00,215.8210036
2030,sc2015,03-08 09:00:00+01:00,234.354311
2030,sc2015,03-08 10:00:00+01:00,243.1002427
2030,sc2015,03-08 11:00:00+01:00,244.3885752
2030,sc2015,03-08 12:00:00+01:00,238.946016
2030,sc2015,03-08 13:00:00+01:00,239.9293405
2030,sc2015,03-08 14:00:00+01:00,238.1370771
2030,sc2015,03-08 15:00:00+01:00,227.4699608
2030,sc2015,03-08 16:00:00+01:00,219.7122502
2030,sc2015,03-08 17:00:00+01:00,219.5220144
2030,sc2015,03-08 18:00:00+01:00,229.671854
2030,sc2015,03-08 19:00:00+01:00,259.8179846
2030,sc2015,03-08 20:00:00+01:00,285.4935762
2030,sc2015,03-08 21:00:00+01:00,290.395121
2030,sc2015,03-08 22:00:00+01:00,280.6983409
2030,sc2015,03-08 23:00:00+01:00,259.1029656
2030,sc2015,03-09 00:00:00+01:00,237.9544296
2030,sc2015,03-09 01:00:00+01:00,223.2051948
2030,sc2015,03-09 02:00:00+01:00,213.8873683
2030,sc2015,03-09 03:00:00+01:00,211.8309779
2030,sc2015,03-09 04:00:00+01:00,212.0826235
2030,sc2015,03-09 05:00:00+01:00,220.2717315
2030,sc2015,03-09 06:00:00+01:00,247.9605188
2030,sc2015,03-09 07:00:00+01:00,288.3098886
2030,sc2015,03-09 08:00:00+01:00,315.5774392
2030,sc2015,03-09 09:00:00+01:00,325.3427479
2030,sc2015,03-09 10:00:00+01:00,320.8726583
2030,sc2015,03-09 11:00:00+01:00,313.7069969
2030,sc2015,03-09 12:00:00+01:00,309.6652694
2030,sc2015,03-09 13:00:00+01:00,305.6769178
2030,sc2015,03-09 14:00:00+01:00,293.2949104
2030,sc2015,03-09 15:00:00+01:00,285.327
2030,sc2015,03-09 16:00:00+01:00,281.776511
2030,sc2015,03-09 17:00:00+01:00,281.2477806
2030,sc2015,03-09 18:00:00+01:00,286.4536155
2030,sc2015,03-09 19:00:00+01:00,318.6708364
2030,sc2015,03-09 20:00:00+01:00,342.210991
2030,sc2015,03-09 21:00:00+01:00,334.6237596
2030,sc2015,03-09 22:00:00+01:00,307.9273279
2030,sc2015,03-09 23:00:00+01:00,277.7676475
2030,sc2015,03-10 00:00:00+01:00,255.1633452
2030,sc2015,03-10 01:00:00+01:00,237.6399482
2030,sc2015,03-10 02:00:00+01:00,229.2270531
2030,sc2015,03-10 03:00:00+01:00,225.8398635
2030,sc2015,03-10 04:00:00+01:00,226.402768
2030,sc2015,03-10 05:00:00+01:00,232.6952867
2030,sc2015,03-10 06:00:00+01:00,254.2549294
2030,sc2015,03-10 07:00:00+01:00,291.9033071
2030,sc2015,03-10 08:00:00+01:00,317.7662148
2030,sc2015,03-10 09:00:00+01:00,325.752381
2030,sc2015,03-10 10:00:00+01:00,315.6588064
2030,sc2015,03-10 11:00:00+01:00,307.8070431
2030,sc2015,03-10 12:00:00+01:00,308.4980894
2030,sc2015,03-10 13:00:00+01:00,307.1996404
2030,sc2015,03-10 14:00:00+01:00,294.2917304
2030,sc2015,03-10 15:00:00+01:00,286.4305719
2030,sc2015,03-10 16:00:00+01:00,281.7614061
2030,sc2015,03-10 17:00:00+01:00,281.8458733
2030,sc2015,03-10 18:00:00+01:00,286.7272158
2030,sc2015,03-10 19:00:00+01:00,317.6290829
2030,sc2015,03-10 20:00:00+01:00,343.2641883
2030,sc2015,03-10 21:00:00+01:00,335.0731135
2030,sc2015,03-10 22:00:00+01:00,307.7885115
2030,sc2015,03-10 23:00:00+01:00,278.1901228
2030,sc2015,03-11 00:00:00+01:00,254.9312996
2030,sc2015,03-11 01:00:00+01:00,237.2768242
2030,sc2015,03-11 02:00:00+01:00,227.6111488
2030,sc2015,03-11 03:00:00+01:00,224.5821798
2030,sc2015,03-11 04:00:00+01:00,225.8140534
2030,sc2015,03-11 05:00:00+01:00,230.8802417
2030,sc2015,03-11 06:00:00+01:00,253.6754262
2030,sc2015,03-11 07:00:00+01:00,288.1036054
2030,sc2015,03-11 08:00:00+01:00,316.5445631
2030,sc2015,03-11 09:00:00+01:00,320.8739173
2030,sc2015,03-11 10:00:00+01:00,313.256265
2030,sc2015,03-11 11:00:00+01:00,308.4901337
2030,sc2015,03-11 12:00:00+01:00,308.4214215
2030,sc2015,03-11 13:00:00+01:00,304.6206513
2030,sc2015,03-11 14:00:00+01:00,293.3319973
2030,sc2015,03-11 15:00:00+01:00,285.3059573
2030,sc2015,03-11 16:00:00+01:00,279.6172375
2030,sc2015,03-11 17:00:00+01:00,276.6467725
2030,sc2015,03-11 18:00:00+01:00,281.7633321
2030,sc2015,03-11 19:00:00+01:00,312.008759
2030,sc2015,03-11 20:00:00+01:00,335.6922217
2030,sc2015,03-11 21:00:00+01:00,329.5940628
2030,sc2015,03-11 22:00:00+01:00,303.1035773
2030,sc2015,03-11 23:00:00+01:00,274.453849
2030,sc2015,03-12 00:00:00+01:00,254.1054896
2030,sc2015,03-12 01:00:00+01:00,235.6683515
2030,sc2015,03-12 02:00:00+01:00,225.0473259
2030,sc2015,03-12 03:00:00+01:00,223.4868121
2030,sc2015,03-12 04:00:00+01:00,222.6844438
2030,sc2015,03-12 05:00:00+01:00,228.6603102
2030,sc2015,03-12 06:00:00+01:00,250.5042823
2030,sc2015,03-12 07:00:00+01:00,286.0332398
2030,sc2015,03-12 08:00:00+01:00,311.1761776
2030,sc2015,03-12 09:00:00+01:00,316.4055392
2030,sc2015,03-12 10:00:00+01:00,311.1683784
2030,sc2015,03-12 11:00:00+01:00,307.6512435
2030,sc2015,03-12 12:00:00+01:00,303.6097541
2030,sc2015,03-12 13:00:00+01:00,302.1537906
2030,sc2015,03-12 14:00:00+01:00,291.1847425
2030,sc2015,03-12 15:00:00+01:00,284.433046
2030,sc2015,03-12 16:00:00+01:00,279.7787436
2030,sc2015,03-12 17:00:00+01:00,279.1217557
2030,sc2015,03-12 18:00:00+01:00,285.9626355
2030,sc2015,03-12 19:00:00+01:00,315.7999298
2030,sc2015,03-12 20:00:00+01:00,337.7145198
2030,sc2015,03-12 21:00:00+01:00,331.2137271
2030,sc2015,03-12 22:00:00+01:00,304.8274381
2030,sc2015,03-12 23:00:00+01:00,278.6672943
2030,sc2015,03-13 00:00:00+01:00,258.8403121
2030,sc2015,03-13 01:00:00+01:00,244.7171713
2030,sc2015,03-13 02:00:00+01:00,233.8442244
2030,sc2015,03-13 03:00:00+01:00,229.6253721
2030,sc2015,03-13 04:00:00+01:00,228.5017748
2030,sc2015,03-13 05:00:00+01:00,234.3516671
2030,sc2015,03-13 06:00:00+01:00,256.6563275
2030,sc2015,03-13 07:00:00+01:00,289.5877406
2030,sc2015,03-13 08:00:00+01:00,314.2355028
2030,sc2015,03-13 09:00:00+01:00,323.3809444
2030,sc2015,03-13 10:00:00+01:00,325.8892477
2030,sc2015,03-13 11:00:00+01:00,322.0317023
2030,sc2015,03-13 12:00:00+01:00,316.0422621
2030,sc2015,03-13 13:00:00+01:00,310.2872598
2030,sc2015,03-13 14:00:00+01:00,294.8578641
2030,sc2015,03-13 15:00:00+01:00,283.6143683
2030,sc2015,03-13 16:00:00+01:00,278.4897
2030,sc2015,03-13 17:00:00+01:00,277.6384406
2030,sc2015,03-13 18:00:00+01:00,284.3431855
2030,sc2015,03-13 19:00:00+01:00,311.0820091
2030,sc2015,03-13 20:00:00+01:00,332.624604
2030,sc2015,03-13 21:00:00+01:00,326.6634987
2030,sc2015,03-13 22:00:00+01:00,305.2749987
2030,sc2015,03-13 23:00:00+01:00,282.0089446
2030,sc2015,03-14 00:00:00+01:00,262.8296028
2030,sc2015,03-14 01:00:00+01:00,247.4157408
2030,sc2015,03-14 02:00:00+01:00,233.838518
2030,sc2015,03-14 03:00:00+01:00,226.4340633
2030,sc2015,03-14 04:00:00+01:00,222.8182444
2030,sc2015,03-14 05:00:00+01:00,222.9347692
2030,sc2015,03-14 06:00:00+01:00,226.7119921
2030,sc2015,03-14 07:00:00+01:00,233.6911573
2030,sc2015,03-14 08:00:00+01:00,252.9156165
2030,sc2015,03-14 09:00:00+01:00,279.1438159
2030,sc2015,03-14 10:00:00+01:00,290.6584825
2030,sc2015,03-14 11:00:00+01:00,288.0413448
2030,sc2015,03-14 12:00:00+01:00,282.0508906
2030,sc2015,03-14 13:00:00+01:00,280.3845367
2030,sc2015,03-14 14:00:00+01:00,269.9808125
2030,sc2015,03-14 15:00:00+01:00,254.3466343
2030,sc2015,03-14 16:00:00+01:00,244.8722019
2030,sc2015,03-14 17:00:00+01:00,242.2616656
2030,sc2015,03-14 18:00:00+01:00,249.7257098
2030,sc2015,03-14 19:00:00+01:00,278.5994769
2030,sc2015,03-14 20:00:00+01:00,303.3634236
2030,sc2015,03-14 21:00:00+01:00,304.6956825
2030,sc2015,03-14 22:00:00+01:00,289.9824152
2030,sc2015,03-14 23:00:00+01:00,268.6387978
2030,sc2015,03-15 00:00:00+01:00,246.7786354
2030,sc2015,03-15 01:00:00+01:00,227.9743613
2030,sc2015,03-15 02:00:00+01:00,216.5180898
2030,sc2015,03-15 03:00:00+01:00,209.7002673
2030,sc2015,03-15 04:00:00+01:00,206.7011134
2030,sc2015,03-15 05:00:00+01:00,207.5489598
2030,sc2015,03-15 06:00:00+01:00,211.9937327
2030,sc2015,03-15 07:00:00+01:00,212.83085
2030,sc2015,03-15 08:00:00+01:00,221.278804
2030,sc2015,03-15 09:00:00+01:00,232.3843171
2030,sc2015,03-15 10:00:00+01:00,241.971259
2030,sc2015,03-15 11:00:00+01:00,246.7655891
2030,sc2015,03-15 12:00:00+01:00,247.1996373
2030,sc2015,03-15 13:00:00+01:00,250.3810167
2030,sc2015,03-15 14:00:00+01:00,249.8556312
2030,sc2015,03-15 15:00:00+01:00,240.2193525
2030,sc2015,03-15 16:00:00+01:00,230.64839
2030,sc2015,03-15 17:00:00+01:00,229.1280969
2030,sc2015,03-15 18:00:00+01:00,238.7625927
2030,sc2015,03-15 19:00:00+01:00,267.7331348
2030,sc2015,03-15 20:00:00+01:00,299.0855467
2030,sc2015,03-15 21:00:00+01:00,304.7578615
2030,sc2015,03-15 22:00:00+01:00,293.155781
2030,sc2015,03-15 23:00:00+01:00,269.9166396
2030,sc2015,03-16 00:00:00+01:00,244.1675546
2030,sc2015,03-16 01:00:00+01:00,224.5278613
2030,sc2015,03-16 02:00:00+01:00,215.9419894
2030,sc2015,03-16 03:00:00+01:00,214.0947744
2030,sc2015,03-16 04:00:00+01:00,215.38309
2030,sc2015,03-16 05:00:00+01:00,222.8803621
2030,sc2015,03-16 06:00:00+01:00,250.9989339
2030,sc2015,03-16 07:00:00+01:00,290.5866668
2030,sc2015,03-16 08:00:00+01:00,324.4901683
2030,sc2015,03-16 09:00:00+01:00,334.6190774
2030,sc2015,03-16 10:00:00+01:00,334.9796732
2030,sc2015,03-16 11:00:00+01:00,332.9665456
2030,sc2015,03-16 12:00:00+01:00,326.1622865
2030,sc2015,03-16 13:00:00+01:00,320.4428023
2030,sc2015,03-16 14:00:00+01:00,307.5039373
2030,sc2015,03-16 15:00:00+01:00,300.3328689
2030,sc2015,03-16 16:00:00+01:00,294.6069194
2030,sc2015,03-16 17:00:00+01:00,293.3473779
2030,sc2015,03-16 18:00:00+01:00,294.4444844
2030,sc2015,03-16 19:00:00+01:00,324.0057591
2030,sc2015,03-16 20:00:00+01:00,353.8915635
2030,sc2015,03-16 21:00:00+01:00,346.8451696
2030,sc2015,03-16 22:00:00+01:00,320.5497279
2030,sc2015,03-16 23:00:00+01:00,288.2557232
2030,sc2015,03-17 00:00:00+01:00,264.6056623
2030,sc2015,03-17 01:00:00+01:00,248.1373679
2030,sc2015,03-17 02:00:00+01:00,239.4451388
2030,sc2015,03-17 03:00:00+01:00,234.3794814
2030,sc2015,03-17 04:00:00+01:00,234.566954
2030,sc2015,03-17 05:00:00+01:00,238.7429348
2030,sc2015,03-17 06:00:00+01:00,261.7736154
2030,sc2015,03-17 07:00:00+01:00,298.0007377
2030,sc2015,03-17 08:00:00+01:00,328.0247867
2030,sc2015,03-17 09:00:00+01:00,342.5295865
2030,sc2015,03-17 10:00:00+01:00,345.6917571
2030,sc2015,03-17 11:00:00+01:00,343.2225723
2030,sc2015,03-17 12:00:00+01:00,342.0406651
2030,sc2015,03-17 13:00:00+01:00,341.1010764
2030,sc2015,03-17 14:00:00+01:00,328.7957541
2030,sc2015,03-17 15:00:00+01:00,323.8638361
2030,sc2015,03-17 16:00:00+01:00,319.8637108
2030,sc2015,03-17 17:00:00+01:00,319.96216
2030,sc2015,03-17 18:00:00+01:00,322.0802598
2030,sc2015,03-17 19:00:00+01:00,343.3167782
2030,sc2015,03-17 20:00:00+01:00,363.8974689
2030,sc2015,03-17 21:00:00+01:00,354.3839557
2030,sc2015,03-17 22:00:00+01:00,327.0700898
2030,sc2015,03-17 23:00:00+01:00,297.4206185
2030,sc2015,03-18 00:00:00+01:00,272.4086571
2030,sc2015,03-18 01:00:00+01:00,251.5479108
2030,sc2015,03-18 02:00:00+01:00,239.0111077
2030,sc2015,03-18 03:00:00+01:00,233.5137875
2030,sc2015,03-18 04:00:00+01:00,231.5250477
2030,sc2015,03-18 05:00:00+01:00,236.8812921
2030,sc2015,03-18 06:00:00+01:00,259.8425594
2030,sc2015,03-18 07:00:00+01:00,295.2525863
2030,sc2015,03-18 08:00:00+01:00,324.5351769
2030,sc2015,03-18 09:00:00+01:00,340.2482281
2030,sc2015,03-18 10:00:00+01:00,351.0070083
2030,sc2015,03-18 11:00:00+01:00,354.3709979
2030,sc2015,03-18 12:00:00+01:00,353.5943614
2030,sc2015,03-18 13:00:00+01:00,351.5299574
2030,sc2015,03-18 14:00:00+01:00,339.4947102
2030,sc2015,03-18 15:00:00+01:00,333.1163427
2030,sc2015,03-18 16:00:00+01:00,328.3817143
2030,sc2015,03-18 17:00:00+01:00,326.9394878
2030,sc2015,03-18 18:00:00+01:00,326.6392301
2030,sc2015,03-18 19:00:00+01:00,343.8489658
2030,sc2015,03-18 20:00:00+01:00,362.1675206
2030,sc2015,03-18 21:00:00+01:00,351.3829473
2030,sc2015,03-18 22:00:00+01:00,324.8987398
2030,sc2015,03-18 23:00:00+01:00,296.4246255
2030,sc2015,03-19 00:00:00+01:00,272.4665927
2030,sc2015,03-19 01:00:00+01:00,250.259221
2030,sc2015,03-19 02:00:00+01:00,239.0800616
2030,sc2015,03-19 03:00:00+01:00,233.2725067
2030,sc2015,03-19 04:00:00+01:00,229.9927427
2030,sc2015,03-19 05:00:00+01:00,233.6310948
2030,sc2015,03-19 06:00:00+01:00,246.1123034
2030,sc2015,03-19 07:00:00+01:00,265.032163
2030,sc2015,03-19 08:00:00+01:00,285.2793373
2030,sc2015,03-19 09:00:00+01:00,302.8758464
2030,sc2015,03-19 10:00:00+01:00,315.9460894
2030,sc2015,03-19 11:00:00+01:00,320.3185704
2030,sc2015,03-19 12:00:00+01:00,319.9871398
2030,sc2015,03-19 13:00:00+01:00,319.9158652
2030,sc2015,03-19 14:00:00+01:00,309.1260685
2030,sc2015,03-19 15:00:00+01:00,299.3398737
2030,sc2015,03-19 16:00:00+01:00,296.6257841
2030,sc2015,03-19 17:00:00+01:00,296.0083127
2030,sc2015,03-19 18:00:00+01:00,298.2225614
2030,sc2015,03-19 19:00:00+01:00,317.9152701
2030,sc2015,03-19 20:00:00+01:00,338.6076911
2030,sc2015,03-19 21:00:00+01:00,335.0822023
2030,sc2015,03-19 22:00:00+01:00,315.1235665
2030,sc2015,03-19 23:00:00+01:00,287.8186228
2030,sc2015,03-20 00:00:00+01:00,265.750241
2030,sc2015,03-20 01:00:00+01:00,247.0857939
2030,sc2015,03-20 02:00:00+01:00,231.6044752
2030,sc2015,03-20 03:00:00+01:00,225.6687208
2030,sc2015,03-20 04:00:00+01:00,223.3862191
2030,sc2015,03-20 05:00:00+01:00,227.1370296
2030,sc2015,03-20 06:00:00+01:00,247.7100131
2030,sc2015,03-20 07:00:00+01:00,274.704974
2030,sc2015,03-20 08:00:00+01:00,302.8026867
2030,sc2015,03-20 09:00:00+01:00,323.2951298
2030,sc2015,03-20 10:00:00+01:00,341.7745848
2030,sc2015,03-20 11:00:00+01:00,343.3463007
2030,sc2015,03-20 12:00:00+01:00,341.0274302
2030,sc2015,03-20 13:00:00+01:00,340.8342817
2030,sc2015,03-20 14:00:00+01:00,330.0295435
2030,sc2015,03-20 15:00:00+01:00,320.2782304
2030,sc2015,03-20 16:00:00+01:00,314.8388765
2030,sc2015,03-20 17:00:00+01:00,313.5589693
2030,sc2015,03-20 18:00:00+01:00,314.0782128
2030,sc2015,03-20 19:00:00+01:00,331.1945967
2030,sc2015,03-20 20:00:00+01:00,346.3364406
2030,sc2015,03-20 21:00:00+01:00,339.6692829
2030,sc2015,03-20 22:00:00+01:00,316.9869957
2030,sc2015,03-20 23:00:00+01:00,292.4450327
2030,sc2015,03-21 00:00:00+01:00,267.1919333
2030,sc2015,03-21 01:00:00+01:00,247.5344161
2030,sc2015,03-21 02:00:00+01:00,232.2787459
2030,sc2015,03-21 03:00:00+01:00,225.3532152
2030,sc2015,03-21 04:00:00+01:00,220.9691002
2030,sc2015,03-21 05:00:00+01:00,220.8795594
2030,sc2015,03-21 06:00:00+01:00,226.1515885
2030,sc2015,03-21 07:00:00+01:00,232.5858058
2030,sc2015,03-21 08:00:00+01:00,250.8101988
2030,sc2015,03-21 09:00:00+01:00,280.7877931
2030,sc2015,03-21 10:00:00+01:00,304.3891875
2030,sc2015,03-21 11:00:00+01:00,309.1932054
2030,sc2015,03-21 12:00:00+01:00,309.7673254
2030,sc2015,03-21 13:00:00+01:00,310.5296974
2030,sc2015,03-21 14:00:00+01:00,300.233096
2030,sc2015,03-21 15:00:00+01:00,286.9336556
2030,sc2015,03-21 16:00:00+01:00,279.2268539
2030,sc2015,03-21 17:00:00+01:00,275.8245389
2030,sc2015,03-21 18:00:00+01:00,278.5304992
2030,sc2015,03-21 19:00:00+01:00,295.1395631
2030,sc2015,03-21 20:00:00+01:00,314.3347924
2030,sc2015,03-21 21:00:00+01:00,314.8928004
2030,sc2015,03-21 22:00:00+01:00,298.5637613
2030,sc2015,03-21 23:00:00+01:00,279.3693282
2030,sc2015,03-22 00:00:00+01:00,254.0691412
2030,sc2015,03-22 01:00:00+01:00,234.3409109
2030,sc2015,03-22 02:00:00+01:00,220.7431217
2030,sc2015,03-22 03:00:00+01:00,211.727935
2030,sc2015,03-22 04:00:00+01:00,206.8467761
2030,sc2015,03-22 05:00:00+01:00,207.700169
2030,sc2015,03-22 06:00:00+01:00,209.7899305
2030,sc2015,03-22 07:00:00+01:00,209.0331493
2030,sc2015,03-22 08:00:00+01:00,217.8794052
2030,sc2015,03-22 09:00:00+01:00,241.9287515
2030,sc2015,03-22 10:00:00+01:00,264.7951596
2030,sc2015,03-22 11:00:00+01:00,273.7025054
2030,sc2015,03-22 12:00:00+01:00,275.1382871
2030,sc2015,03-22 13:00:00+01:00,279.6249006
2030,sc2015,03-22 14:00:00+01:00,277.4963168
2030,sc2015,03-22 15:00:00+01:00,265.1910625
2030,sc2015,03-22 16:00:00+01:00,257.9986894
2030,sc2015,03-22 17:00:00+01:00,256.5976092
2030,sc2015,03-22 18:00:00+01:00,259.8701389
2030,sc2015,03-22 19:00:00+01:00,281.1150893
2030,sc2015,03-22 20:00:00+01:00,309.6936486
2030,sc2015,03-22 21:00:00+01:00,308.3431303
2030,sc2015,03-22 22:00:00+01:00,297.3755011
2030,sc2015,03-22 23:00:00+01:00,280.9531579
2030,sc2015,03-23 00:00:00+01:00,252.9605196
2030,sc2015,03-23 01:00:00+01:00,231.3319502
2030,sc2015,03-23 02:00:00+01:00,219.7064586
2030,sc2015,03-23 03:00:00+01:00,214.1151571
2030,sc2015,03-23 04:00:00+01:00,212.8758858
2030,sc2015,03-23 05:00:00+01:00,220.9126719
2030,sc2015,03-23 06:00:00+01:00,247.1524748
2030,sc2015,03-23 07:00:00+01:00,284.6795398
2030,sc2015,03-23 08:00:00+01:00,324.3892896
2030,sc2015,03-23 09:00:00+01:00,341.2276632
2030,sc2015,03-23 10:00:00+01:00,351.821504
2030,sc2015,03-23 11:00:00+01:00,352.5360704
2030,sc2015,03-23 12:00:00+01:00,353.7609581
2030,sc2015,03-23 13:00:00+01:00,355.5006792
2030,sc2015,03-23 14:00:00+01:00,340.4771499
2030,sc2015,03-23 15:00:00+01:00,333.6670313
2030,sc2015,03-23 16:00:00+01:00,330.8402281
2030,sc2015,03-23 17:00:00+01:00,329.4297392
2030,sc2015,03-23 18:00:00+01:00,329.8799608
2030,sc2015,03-23 19:00:00+01:00,347.6615673
2030,sc2015,03-23 20:00:00+01:00,368.6973898
2030,sc2015,03-23 21:00:00+01:00,359.8307446
2030,sc2015,03-23 22:00:00+01:00,329.9790258
2030,sc2015,03-23 23:00:00+01:00,298.7423902
2030,sc2015,03-24 00:00:00+01:00,274.1296085
2030,sc2015,03-24 01:00:00+01:00,251.678455
2030,sc2015,03-24 02:00:00+01:00,240.1495581
2030,sc2015,03-24 03:00:00+01:00,235.1763779
2030,sc2015,03-24 04:00:00+01:00,234.6652365
2030,sc2015,03-24 05:00:00+01:00,239.8499333
2030,sc2015,03-24 06:00:00+01:00,262.4183567
2030,sc2015,03-24 07:00:00+01:00,295.2656598
2030,sc2015,03-24 08:00:00+01:00,329.4811518
2030,sc2015,03-24 09:00:00+01:00,348.9265568
2030,sc2015,03-24 10:00:00+01:00,356.5876013
2030,sc2015,03-24 11:00:00+01:00,359.6592071
2030,sc2015,03-24 12:00:00+01:00,358.6755866
2030,sc2015,03-24 13:00:00+01:00,357.2764086
2030,sc2015,03-24 14:00:00+01:00,340.8698509
2030,sc2015,03-24 15:00:00+01:00,333.5008123
2030,sc2015,03-24 16:00:00+01:00,329.1701175
2030,sc2015,03-24 17:00:00+01:00,327.3137083
2030,sc2015,03-24 18:00:00+01:00,327.9703014
2030,sc2015,03-24 19:00:00+01:00,344.9061987
2030,sc2015,03-24 20:00:00+01:00,367.7187748
2030,sc2015,03-24 21:00:00+01:00,358.9419492
2030,sc2015,03-24 22:00:00+01:00,332.102509
2030,sc2015,03-24 23:00:00+01:00,300.6425965
2030,sc2015,03-25 00:00:00+01:00,273.383689
2030,sc2015,03-25 01:00:00+01:00,253.5205419
2030,sc2015,03-25 02:00:00+01:00,239.8438015
2030,sc2015,03-25 03:00:00+01:00,234.4384992
2030,sc2015,03-25 04:00:00+01:00,234.3404958
2030,sc2015,03-25 05:00:00+01:00,240.3630143
2030,sc2015,03-25 06:00:00+01:00,262.4860652
2030,sc2015,03-25 07:00:00+01:00,295.6760382
2030,sc2015,03-25 08:00:00+01:00,330.0687264
2030,sc2015,03-25 09:00:00+01:00,343.4230333
2030,sc2015,03-25 10:00:00+01:00,341.0808299
2030,sc2015,03-25 11:00:00+01:00,336.542889
2030,sc2015,03-25 12:00:00+01:00,333.1644206
