Scenario,Period,LoadLevel,ESS1
sc01,y2030,2030-01-10T11:00:00+01:00,0.0
sc01,y2030,2030-01-10T15:00:00+01:00,0.0
sc01,y2030,2030-01-10T19:00:00+01:00,0.0
sc01,y2030,2030-01-10T23:00:00+01:00,0.0
sc01,y2030,2030-01-11T03:00:00+01:00,0.0
sc01,y2030,2030-01-11T07:00:00+01:00,0.0
sc01,y2030,2030-01-11T11:00:00+01:00,0.0
sc01,y2030,2030-01-11T15:00:00+01:00,0.0
sc01,y2030,2030-01-11T19:00:00+01:00,0.0
sc01,y2030,2030-01-11T23:00:00+01:00,0.0
sc01,y2030,2030-01-12T03:00:00+01:00,0.0
sc01,y2030,2030-01-12T07:00:00+01:00,0.0
sc01,y2030,2030-01-12T11:00:00+01:00,0.0
sc01,y2030,2030-01-12T15:00:00+01:00,0.0
sc01,y2030,2030-01-12T19:00:00+01:00,0.0
sc01,y2030,2030-01-12T23:00:00+01:00,0.0
sc01,y2030,2030-01-13T03:00:00+01:00,0.0
sc01,y2030,2030-01-13T07:00:00+01:00,0.0
sc01,y2030,2030-01-13T11:00:00+01:00,0.0
sc01,y2030,2030-01-13T15:00:00+01:00,0.0
sc01,y2030,2030-01-13T19:00:00+01:00,0.0
sc01,y2030,2030-01-13T23:00:00+01:00,0.0
sc01,y2030,2030-01-14T03:00:00+01:00,26.77591554087583
sc01,y2030,2030-01-14T07:00:00+01:00,0.0
sc01,y2030,2030-01-14T11:00:00+01:00,0.0
sc01,y2030,2030-01-14T15:00:00+01:00,0.0
sc01,y2030,2030-01-14T19:00:00+01:00,0.0
sc01,y2030,2030-01-14T23:00:00+01:00,0.0
sc01,y2030,2030-01-15T03:00:00+01:00,0.0
sc01,y2030,2030-01-15T07:00:00+01:00,0.0
sc01,y2030,2030-01-15T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-15T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-15T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-15T23:00:00+01:00,0.0
sc01,y2030,2030-01-16T03:00:00+01:00,0.0
sc01,y2030,2030-01-16T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-16T11:00:00+01:00,0.0
sc01,y2030,2030-01-16T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-16T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-16T23:00:00+01:00,0.0
sc01,y2030,2030-01-17T03:00:00+01:00,0.0
sc01,y2030,2030-01-17T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-17T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-17T15:00:00+01:00,0.0
sc01,y2030,2030-01-17T19:00:00+01:00,0.0
sc01,y2030,2030-01-17T23:00:00+01:00,0.0
sc01,y2030,2030-01-18T03:00:00+01:00,12.261702509500704
sc01,y2030,2030-01-18T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-18T11:00:00+01:00,0.0
sc01,y2030,2030-01-18T15:00:00+01:00,0.0
sc01,y2030,2030-01-18T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-18T23:00:00+01:00,77.69999999999999
sc01,y2030,2030-01-19T03:00:00+01:00,0.0
sc01,y2030,2030-01-19T07:00:00+01:00,0.0
sc01,y2030,2030-01-19T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-19T15:00:00+01:00,0.0
sc01,y2030,2030-01-19T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-19T23:00:00+01:00,0.0
sc01,y2030,2030-01-20T03:00:00+01:00,0.0
sc01,y2030,2030-01-20T07:00:00+01:00,28.803715771590472
sc01,y2030,2030-01-20T11:00:00+01:00,0.0
sc01,y2030,2030-01-20T15:00:00+01:00,25.052375118832003
sc01,y2030,2030-01-20T19:00:00+01:00,0.0
sc01,y2030,2030-01-20T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-21T03:00:00+01:00,0.0
sc01,y2030,2030-01-21T07:00:00+01:00,5.087933363875752
sc01,y2030,2030-01-21T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-21T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-21T19:00:00+01:00,0.0
sc01,y2030,2030-01-21T23:00:00+01:00,8.702067362625687
sc01,y2030,2030-01-22T03:00:00+01:00,0.0
sc01,y2030,2030-01-22T07:00:00+01:00,0.0
sc01,y2030,2030-01-22T11:00:00+01:00,0.0
sc01,y2030,2030-01-22T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-01-22T19:00:00+01:00,0.0
sc01,y2030,2030-01-22T23:00:00+01:00,0.0
sc01,y2030,2030-01-23T03:00:00+01:00,10.103436360813289
sc01,y2030,2030-01-23T07:00:00+01:00,0.0
sc01,y2030,2030-01-23T11:00:00+01:00,0.0
sc01,y2030,2030-01-23T15:00:00+01:00,0.0
sc01,y2030,2030-01-23T19:00:00+01:00,0.0
sc01,y2030,2030-01-23T23:00:00+01:00,0.0
sc01,y2030,2030-01-24T03:00:00+01:00,0.0
sc01,y2030,2030-01-24T07:00:00+01:00,0.0
sc01,y2030,2030-01-24T11:00:00+01:00,0.0
sc01,y2030,2030-01-24T15:00:00+01:00,0.0
sc01,y2030,2030-01-24T19:00:00+01:00,0.0
sc01,y2030,2030-01-24T23:00:00+01:00,0.0
sc01,y2030,2030-01-25T03:00:00+01:00,17.907362958813565
sc01,y2030,2030-01-25T07:00:00+01:00,0.0
sc01,y2030,2030-01-25T11:00:00+01:00,0.0
sc01,y2030,2030-01-25T15:00:00+01:00,0.0
sc01,y2030,2030-01-25T19:00:00+01:00,0.0
sc01,y2030,2030-01-25T23:00:00+01:00,0.0
sc01,y2030,2030-01-26T03:00:00+01:00,0.0
sc01,y2030,2030-01-26T07:00:00+01:00,0.0
sc01,y2030,2030-01-26T11:00:00+01:00,0.0
sc01,y2030,2030-01-26T15:00:00+01:00,0.0
sc01,y2030,2030-01-26T19:00:00+01:00,0.0
sc01,y2030,2030-01-26T23:00:00+01:00,0.0
sc01,y2030,2030-01-27T03:00:00+01:00,0.0
sc01,y2030,2030-01-27T07:00:00+01:00,0.0
sc01,y2030,2030-01-27T11:00:00+01:00,0.0
sc01,y2030,2030-01-27T15:00:00+01:00,0.0
sc01,y2030,2030-01-27T19:00:00+01:00,0.0
sc01,y2030,2030-01-27T23:00:00+01:00,0.0
sc01,y2030,2030-01-28T03:00:00+01:00,0.0
sc01,y2030,2030-01-28T07:00:00+01:00,0.0
sc01,y2030,2030-01-28T11:00:00+01:00,0.0
sc01,y2030,2030-01-28T15:00:00+01:00,0.0
sc01,y2030,2030-01-28T19:00:00+01:00,0.0
sc01,y2030,2030-01-28T23:00:00+01:00,0.0
sc01,y2030,2030-01-29T03:00:00+01:00,0.0
sc01,y2030,2030-01-29T07:00:00+01:00,0.0
sc01,y2030,2030-01-29T11:00:00+01:00,0.0
sc01,y2030,2030-01-29T15:00:00+01:00,0.0
sc01,y2030,2030-01-29T19:00:00+01:00,0.0
sc01,y2030,2030-01-29T23:00:00+01:00,0.0
sc01,y2030,2030-01-30T03:00:00+01:00,0.0
sc01,y2030,2030-01-30T07:00:00+01:00,0.0
sc01,y2030,2030-01-30T11:00:00+01:00,0.0
sc01,y2030,2030-01-30T15:00:00+01:00,0.0
sc01,y2030,2030-01-30T19:00:00+01:00,0.0
sc01,y2030,2030-01-30T23:00:00+01:00,23.647858822685443
sc01,y2030,2030-01-31T03:00:00+01:00,0.0
sc01,y2030,2030-01-31T07:00:00+01:00,0.0
sc01,y2030,2030-01-31T11:00:00+01:00,0.0
sc01,y2030,2030-01-31T15:00:00+01:00,0.0
sc01,y2030,2030-01-31T19:00:00+01:00,0.0
sc01,y2030,2030-01-31T23:00:00+01:00,0.0
sc01,y2030,2030-02-01T03:00:00+01:00,0.0
sc01,y2030,2030-02-01T07:00:00+01:00,0.0
sc01,y2030,2030-02-01T11:00:00+01:00,0.0
sc01,y2030,2030-02-01T15:00:00+01:00,0.0
sc01,y2030,2030-02-01T19:00:00+01:00,0.0
sc01,y2030,2030-02-01T23:00:00+01:00,0.0
sc01,y2030,2030-02-02T03:00:00+01:00,7.643113274189151
sc01,y2030,2030-02-02T07:00:00+01:00,0.0
sc01,y2030,2030-02-02T11:00:00+01:00,0.0
sc01,y2030,2030-02-02T15:00:00+01:00,0.0
sc01,y2030,2030-02-02T19:00:00+01:00,0.0
sc01,y2030,2030-02-02T23:00:00+01:00,0.0
sc01,y2030,2030-02-03T03:00:00+01:00,0.0
sc01,y2030,2030-02-03T07:00:00+01:00,0.0
sc01,y2030,2030-02-03T11:00:00+01:00,0.0
sc01,y2030,2030-02-03T15:00:00+01:00,0.0
sc01,y2030,2030-02-03T19:00:00+01:00,0.0
sc01,y2030,2030-02-03T23:00:00+01:00,4.200107265064867
sc01,y2030,2030-02-04T03:00:00+01:00,0.0
sc01,y2030,2030-02-04T07:00:00+01:00,0.0
sc01,y2030,2030-02-04T11:00:00+01:00,0.0
sc01,y2030,2030-02-04T15:00:00+01:00,0.0
sc01,y2030,2030-02-04T19:00:00+01:00,0.0
sc01,y2030,2030-02-04T23:00:00+01:00,0.0
sc01,y2030,2030-02-05T03:00:00+01:00,0.0
sc01,y2030,2030-02-05T07:00:00+01:00,77.69999999999999
sc01,y2030,2030-02-05T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-05T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-05T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-05T23:00:00+01:00,0.0
sc01,y2030,2030-02-06T03:00:00+01:00,4.385208005814489
sc01,y2030,2030-02-06T07:00:00+01:00,0.0
sc01,y2030,2030-02-06T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-06T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-06T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-06T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-07T03:00:00+01:00,0.0
sc01,y2030,2030-02-07T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-07T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-07T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-07T19:00:00+01:00,0.0
sc01,y2030,2030-02-07T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-08T03:00:00+01:00,0.0
sc01,y2030,2030-02-08T07:00:00+01:00,0.0
sc01,y2030,2030-02-08T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-08T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-08T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-08T23:00:00+01:00,0.0
sc01,y2030,2030-02-09T03:00:00+01:00,0.0
sc01,y2030,2030-02-09T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-09T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-09T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-09T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-09T23:00:00+01:00,0.0
sc01,y2030,2030-02-10T03:00:00+01:00,0.0
sc01,y2030,2030-02-10T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-10T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-10T15:00:00+01:00,32.26225892016821
sc01,y2030,2030-02-10T19:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-10T23:00:00+01:00,0.0
sc01,y2030,2030-02-11T03:00:00+01:00,0.0
sc01,y2030,2030-02-11T07:00:00+01:00,0.0
sc01,y2030,2030-02-11T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-11T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-11T19:00:00+01:00,28.63420524184052
sc01,y2030,2030-02-11T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-12T03:00:00+01:00,0.0
sc01,y2030,2030-02-12T07:00:00+01:00,0.0
sc01,y2030,2030-02-12T11:00:00+01:00,0.0
sc01,y2030,2030-02-12T15:00:00+01:00,0.0
sc01,y2030,2030-02-12T19:00:00+01:00,0.0
sc01,y2030,2030-02-12T23:00:00+01:00,0.0
sc01,y2030,2030-02-13T03:00:00+01:00,0.0
sc01,y2030,2030-02-13T07:00:00+01:00,0.0
sc01,y2030,2030-02-13T11:00:00+01:00,0.0
sc01,y2030,2030-02-13T15:00:00+01:00,0.0
sc01,y2030,2030-02-13T19:00:00+01:00,0.0
sc01,y2030,2030-02-13T23:00:00+01:00,0.0
sc01,y2030,2030-02-14T03:00:00+01:00,0.0
sc01,y2030,2030-02-14T07:00:00+01:00,0.0
sc01,y2030,2030-02-14T11:00:00+01:00,0.0
sc01,y2030,2030-02-14T15:00:00+01:00,0.0
sc01,y2030,2030-02-14T19:00:00+01:00,0.0
sc01,y2030,2030-02-14T23:00:00+01:00,38.964503990816304
sc01,y2030,2030-02-15T03:00:00+01:00,0.0
sc01,y2030,2030-02-15T07:00:00+01:00,0.0
sc01,y2030,2030-02-15T11:00:00+01:00,0.0
sc01,y2030,2030-02-15T15:00:00+01:00,0.0
sc01,y2030,2030-02-15T19:00:00+01:00,0.0
sc01,y2030,2030-02-15T23:00:00+01:00,0.0
sc01,y2030,2030-02-16T03:00:00+01:00,7.775883284941498
sc01,y2030,2030-02-16T07:00:00+01:00,0.0
sc01,y2030,2030-02-16T11:00:00+01:00,0.0
sc01,y2030,2030-02-16T15:00:00+01:00,0.0
sc01,y2030,2030-02-16T19:00:00+01:00,0.0
sc01,y2030,2030-02-16T23:00:00+01:00,0.0
sc01,y2030,2030-02-17T03:00:00+01:00,0.0
sc01,y2030,2030-02-17T07:00:00+01:00,11.407051553316617
sc01,y2030,2030-02-17T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-02-17T15:00:00+01:00,0.0
sc01,y2030,2030-02-17T19:00:00+01:00,0.0
sc01,y2030,2030-02-17T23:00:00+01:00,0.0
sc01,y2030,2030-02-18T03:00:00+01:00,0.0
sc01,y2030,2030-02-18T07:00:00+01:00,0.0
sc01,y2030,2030-02-18T11:00:00+01:00,0.0
sc01,y2030,2030-02-18T15:00:00+01:00,51.579684770183775
sc01,y2030,2030-02-18T19:00:00+01:00,0.0
sc01,y2030,2030-02-18T23:00:00+01:00,0.0
sc01,y2030,2030-02-19T03:00:00+01:00,24.224111937191317
sc01,y2030,2030-02-19T07:00:00+01:00,0.0
sc01,y2030,2030-02-19T11:00:00+01:00,0.0
sc01,y2030,2030-02-19T15:00:00+01:00,0.0
sc01,y2030,2030-02-19T19:00:00+01:00,0.0
sc01,y2030,2030-02-19T23:00:00+01:00,0.0
sc01,y2030,2030-02-20T03:00:00+01:00,0.0
sc01,y2030,2030-02-20T07:00:00+01:00,0.0
sc01,y2030,2030-02-20T11:00:00+01:00,0.0
sc01,y2030,2030-02-20T15:00:00+01:00,0.0
sc01,y2030,2030-02-20T19:00:00+01:00,0.0
sc01,y2030,2030-02-20T23:00:00+01:00,0.0
sc01,y2030,2030-02-21T03:00:00+01:00,0.0
sc01,y2030,2030-02-21T07:00:00+01:00,0.0
sc01,y2030,2030-02-21T11:00:00+01:00,0.0
sc01,y2030,2030-02-21T15:00:00+01:00,0.0
sc01,y2030,2030-02-21T19:00:00+01:00,0.0
sc01,y2030,2030-02-21T23:00:00+01:00,0.0
sc01,y2030,2030-02-22T03:00:00+01:00,0.0
sc01,y2030,2030-02-22T07:00:00+01:00,0.0
sc01,y2030,2030-02-22T11:00:00+01:00,0.0
sc01,y2030,2030-02-22T15:00:00+01:00,0.0
sc01,y2030,2030-02-22T19:00:00+01:00,0.0
sc01,y2030,2030-02-22T23:00:00+01:00,0.0
sc01,y2030,2030-02-23T03:00:00+01:00,0.0
sc01,y2030,2030-02-23T07:00:00+01:00,0.0
sc01,y2030,2030-02-23T11:00:00+01:00,0.0
sc01,y2030,2030-02-23T15:00:00+01:00,0.0
sc01,y2030,2030-02-23T19:00:00+01:00,0.0
sc01,y2030,2030-02-23T23:00:00+01:00,0.0
sc01,y2030,2030-02-24T03:00:00+01:00,0.0
sc01,y2030,2030-02-24T07:00:00+01:00,0.0
sc01,y2030,2030-02-24T11:00:00+01:00,0.0
sc01,y2030,2030-02-24T15:00:00+01:00,0.0
sc01,y2030,2030-02-24T19:00:00+01:00,0.0
sc01,y2030,2030-02-24T23:00:00+01:00,0.0
sc01,y2030,2030-02-25T03:00:00+01:00,0.0
sc01,y2030,2030-02-25T07:00:00+01:00,0.0
sc01,y2030,2030-02-25T11:00:00+01:00,18.330611596503786
sc01,y2030,2030-02-25T15:00:00+01:00,0.0
sc01,y2030,2030-02-25T19:00:00+01:00,0.0
sc01,y2030,2030-02-25T23:00:00+01:00,0.0
sc01,y2030,2030-02-26T03:00:00+01:00,0.0
sc01,y2030,2030-02-26T07:00:00+01:00,0.0
sc01,y2030,2030-02-26T11:00:00+01:00,0.0
sc01,y2030,2030-02-26T15:00:00+01:00,0.0
sc01,y2030,2030-02-26T19:00:00+01:00,0.0
sc01,y2030,2030-02-26T23:00:00+01:00,0.0
sc01,y2030,2030-02-27T03:00:00+01:00,0.0
sc01,y2030,2030-02-27T07:00:00+01:00,0.0
sc01,y2030,2030-02-27T11:00:00+01:00,0.0
sc01,y2030,2030-02-27T15:00:00+01:00,0.0
sc01,y2030,2030-02-27T19:00:00+01:00,0.0
sc01,y2030,2030-02-27T23:00:00+01:00,0.0
sc01,y2030,2030-02-28T03:00:00+01:00,0.48369047637869533
sc01,y2030,2030-02-28T07:00:00+01:00,0.0
sc01,y2030,2030-02-28T11:00:00+01:00,0.0
sc01,y2030,2030-02-28T15:00:00+01:00,0.0
sc01,y2030,2030-02-28T19:00:00+01:00,0.0
sc01,y2030,2030-02-28T23:00:00+01:00,37.604915399621795
sc01,y2030,2030-03-01T03:00:00+01:00,0.0
sc01,y2030,2030-03-01T07:00:00+01:00,0.0
sc01,y2030,2030-03-01T11:00:00+01:00,0.0
sc01,y2030,2030-03-01T15:00:00+01:00,0.0
sc01,y2030,2030-03-01T19:00:00+01:00,0.0
sc01,y2030,2030-03-01T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-02T03:00:00+01:00,0.0
sc01,y2030,2030-03-02T07:00:00+01:00,0.0
sc01,y2030,2030-03-02T11:00:00+01:00,0.0
sc01,y2030,2030-03-02T15:00:00+01:00,0.0
sc01,y2030,2030-03-02T19:00:00+01:00,0.0
sc01,y2030,2030-03-02T23:00:00+01:00,0.0
sc01,y2030,2030-03-03T03:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-03T07:00:00+01:00,0.0
sc01,y2030,2030-03-03T11:00:00+01:00,0.0
sc01,y2030,2030-03-03T15:00:00+01:00,0.0
sc01,y2030,2030-03-03T19:00:00+01:00,0.0
sc01,y2030,2030-03-03T23:00:00+01:00,0.0
sc01,y2030,2030-03-04T03:00:00+01:00,0.0
sc01,y2030,2030-03-04T07:00:00+01:00,0.0
sc01,y2030,2030-03-04T11:00:00+01:00,16.357584051250097
sc01,y2030,2030-03-04T15:00:00+01:00,0.0
sc01,y2030,2030-03-04T19:00:00+01:00,0.0
sc01,y2030,2030-03-04T23:00:00+01:00,0.0
sc01,y2030,2030-03-05T03:00:00+01:00,0.0
sc01,y2030,2030-03-05T07:00:00+01:00,0.0
sc01,y2030,2030-03-05T11:00:00+01:00,0.0
sc01,y2030,2030-03-05T15:00:00+01:00,0.0
sc01,y2030,2030-03-05T19:00:00+01:00,0.0
sc01,y2030,2030-03-05T23:00:00+01:00,0.0
sc01,y2030,2030-03-06T03:00:00+01:00,0.0
sc01,y2030,2030-03-06T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-06T11:00:00+01:00,0.0
sc01,y2030,2030-03-06T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-06T19:00:00+01:00,0.0
sc01,y2030,2030-03-06T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-07T03:00:00+01:00,0.0
sc01,y2030,2030-03-07T07:00:00+01:00,0.0
sc01,y2030,2030-03-07T11:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-07T15:00:00+01:00,0.0
sc01,y2030,2030-03-07T19:00:00+01:00,0.0
sc01,y2030,2030-03-07T23:00:00+01:00,0.0
sc01,y2030,2030-03-08T03:00:00+01:00,0.0
sc01,y2030,2030-03-08T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-08T11:00:00+01:00,0.0
sc01,y2030,2030-03-08T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-08T19:00:00+01:00,0.0
sc01,y2030,2030-03-08T23:00:00+01:00,0.0
sc01,y2030,2030-03-09T03:00:00+01:00,0.0
sc01,y2030,2030-03-09T07:00:00+01:00,0.0
sc01,y2030,2030-03-09T11:00:00+01:00,0.0
sc01,y2030,2030-03-09T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-09T19:00:00+01:00,0.0
sc01,y2030,2030-03-09T23:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-10T03:00:00+01:00,0.0
sc01,y2030,2030-03-10T07:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-10T11:00:00+01:00,0.0
sc01,y2030,2030-03-10T15:00:00+01:00,44.39999999999999
sc01,y2030,2030-03-10T19:00:00+01:00,0.0
sc01,y2030,2030-03-10T23:00:00+01:00,39.55498389265899
sc01,y2030,2030-03-11T03:00:00+01:00,0.0
sc01,y2030,2030-03-11T07:00:00+01:00,0.0
sc01,y2030,2030-03-11T11:00:00+01:00,0.0
sc01,y2030,2030-03-11T15:00:00+01:00,0.0
sc01,y2030,2030-03-11T19:00:00+01:00,0.0
sc01,y2030,2030-03-11T23:00:00+01:00,0.0
sc01,y2030,2030-03-12T03:00:00+01:00,0.0
sc01,y2030,2030-03-12T07:00:00+01:00,0.0
sc01,y2030,2030-03-12T11:00:00+01:00,0.0
sc01,y2030,2030-03-12T15:00:00+01:00,0.0
sc01,y2030,2030-03-12T19:00:00+01:00,0.0
sc01,y2030,2030-03-12T23:00:00+01:00,0.0
sc01,y2030,2030-03-13T03:00:00+01:00,0.0
sc01,y2030,2030-03-13T07:00:00+01:00,0.0
sc01,y2030,2030-03-13T11:00:00+01:00,0.0
sc01,y2030,2030-03-13T15:00:00+01:00,0.0
sc01,y2030,2030-03-13T19:00:00+01:00,0.0
sc01,y2030,2030-03-13T23:00:00+01:00,0.0
sc01,y2030,2030-03-14T03:00:00+01:00,0.0
sc01,y2030,2030-03-14T07:00:00+01:00,0.0
sc01,y2030,2030-03-14T11:00:00+01:00,0.0
sc01,y2030,2030-03-14T15:00:00+01:00,0.0
sc01,y2030,2030-03-14T19:00:00+01:00,0.0
sc01,y2030,2030-03-14T23:00:00+01:00,0.0
sc01,y2030,2030-03-15T03:00:00+01:00,0.0
sc01,y2030,2030-03-15T07:00:00+01:00,0.0
sc01,y2030,2030-03-15T11:00:00+01:00,0.0
sc01,y2030,2030-03-15T15:00:00+01:00,0.0
sc01,y2030,2030-03-15T19:00:00+01:00,0.0
sc01,y2030,2030-03-15T23:00:00+01:00,0.0
sc01,y2030,2030-03-16T03:00:00+01:00,0.0
sc01,y2030,2030-03-16T07:00:00+01:00,0.0
sc01,y2030,2030-03-16T11:00:00+01:00,0.0
sc01,y2030,2030-03-16T15:00:00+01:00,0.0
sc01,y2030,2030-03-16T19:00:00+01:00,0.0
sc01,y2030,2030-03-16T23:00:00+01:00,0.0
sc01,y2030,2030-03-17T03:00:00+01:00,0.0
sc01,y2030,2030-03-17T07:00:00+01:00,0.0
sc01,y2030,2030-03-17T11:00:00+01:00,0.0
sc01,y2030,2030-03-17T15:00:00+01:00,0.0
sc01,y2030,2030-03-17T19:00:00+01:00,0.0
sc01,y2030,2030-03-17T23:00:00+01:00,0.0
sc01,y2030,2030-03-18T03:00:00+01:00,0.0
sc01,y2030,2030-03-18T07:00:00+01:00,5.767993602940558
sc01,y2030,2030-03-18T11:00:00+01:00,0.0
sc01,y2030,2030-03-18T15:00:00+01:00,0.0
sc01,y2030,2030-03-18T19:00:00+01:00,0.0
sc01,y2030,2030-03-18T23:00:00+01:00,0.0
sc01,y2030,2030-03-19T03:00:00+01:00,6.691895322065545
sc01,y2030,2030-03-19T07:00:00+01:00,0.0
sc01,y2030,2030-03-19T11:00:00+01:00,0.0
sc01,y2030,2030-03-19T15:00:00+01:00,0.0
sc01,y2030,2030-03-19T19:00:00+01:00,0.0
sc01,y2030,2030-03-19T23:00:00+01:00,0.0
sc01,y2030,2030-03-20T03:00:00+01:00,2.1178537861910596
