Period,Scenario,LoadLevel,Ant_C3,Ant_C4,Ant_C7,Ant_C8,Gas_C1,Gas_C2,Gas_C21,Gas_C22,Gas_C31,Gas_C32,Gas_C33,Gas_C5,Gas_C6,Hyd_H25,Hyd_H26,Hyd_H27,Nuc_N23,Nuc_N24,Pum_H28,Pum_H29,Pum_H30,Sub_C10,Sub_C11,Sub_C12,Sub_C13,Sub_C14,Sub_C16,Sub_C17,Sub_C18,Sub_C19,Sub_C20,Sub_C9
2030,sc01,01-01 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.0,0.0,0.00010700936434200659,0.0,0.0023152935193997788,1.2099533652979453,1.2099533652979453,1.2099533652979453,0.0,0.0,0.0,0.0,0.0,0.0015636318704839276
2030,sc01,01-01 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923516702111109,0.0,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.002996262201576185,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004923516702111146,0.0,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.002996262201576185,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002284780609834668,0.0,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.0,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.0,0.001609192553059849,0.00028171697837224894,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 11:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.0,0.001609192553059849,0.000281716978372256,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 13:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.0,0.001609192553059849,9.155994681480102e-05,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 15:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.0,0.0014550914864847357,0.0,0.0029758331411108927,0.0,0.0,0.00010700936434200659,6.482623690271032e-05,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 17:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.00019378067777226654,0.001609192553059849,0.001609192553059849,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 19:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0012325021361596902,0.0,0.001609192553059849,0.001609192553059849,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 21:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00026743254801474476,0.0,0.0,0.0,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-01 23:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.0,0.00010700936434200659,0.0023152935193997788,0.0,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.002175960441676469
2030,sc01,01-02 01:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.0,0.0,0.00010700936434200659,0.0012510624218367683,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-02 03:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.0,0.0,0.00010700936434200659,0.0008131342996986333,0.0,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-02 05:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010700936434200659,0.0,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.0,0.0,0.00010700936434200659,0.0,0.0015366635245110604,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0
2030,sc01,01-02 07:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00048669562981691237,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,3.0204384100335245e-05,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
2030,sc01,01-02 09:00:00+01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.001609192553059849,0.0014062873413592215,0.001609192553059849,0.001609192553059849,0.0029758331411108927,0.0,0.0,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.002996262201576185,0.002996262201576185,0.00010700936434200659,0.00010700936434200659,0.00010700936434200659,0.0023152935193997788,0.0023152935193997788,0.005760234365958293,0.005760234365958293,0.005760234365958293,0.0,0.0,0.0,0.0,0.0,0.0023152935193997788
