Period,Scenario,LoadLevel,Node_101,Node_102,Node_103,Node_104,Node_105,Node_106,Node_107,Node_108,Node_109,Node_110,Node_111,Node_112,Node_113,Node_114,Node_115,Node_116,Node_117,Node_118,Node_119,Node_120,Node_121,Node_122,Node_123,Node_124,Node_201,Node_202,Node_203,Node_204,Node_205,Node_206,Node_207,Node_208,Node_209,Node_210,Node_211,Node_212,Node_213,Node_214,Node_215,Node_216,Node_217,Node_218,Node_219,Node_220,Node_221,Node_222,Node_223,Node_224,Node_301,Node_302,Node_303,Node_304,Node_305,Node_306,Node_307,Node_308,Node_309,Node_310,Node_311,Node_312,Node_313,Node_314,Node_315,Node_316,Node_317,Node_318,Node_319,Node_320,Node_321,Node_322,Node_323,Node_324,Node_325
2020,sc01,01-01 00:00:00+01:00,37.32706581,33.52523503,62.21177635,25.5759525,24.53908956,47.00445324,43.20262246,59.10118753,60.48367145,67.39609105,0,0,91.58955963,67.05047007,109.5618506,34.56209797,0,115.0917862,62.55739733,44.2394854,0,0,0,0,41.78561309,37.52967102,69.64268848,28.63088304,27.47017157,52.61892019,48.36297811,66.16055406,67.70816936,75.44624586,0,0,102.5295136,75.05934203,122.6485125,38.69038249,0,128.8389737,70.02959231,49.52368959,0,0,0,0,47.35463461,42.53147738,78.92439101,32.44669408,31.13128757,59.6317621,54.80860487,74.97817146,76.73204682,85.50142359,0,0,116.1942423,85.06295476,138.9946219,43.84688389,0,146.0101234,79.36285985,56.12401139,0,0,0,0,0
2020,sc01,01-01 01:00:00+01:00,37.35378526,33.54923305,62.25630876,25.59426027,24.55665512,47.03809995,43.23354775,59.14349332,60.52696685,67.44433449,0,0,91.65512123,67.09846611,109.6402771,34.5868382,0,115.1741712,62.60217714,44.2711529,0,0,0,0,41.03762002,36.85786243,68.39603337,28.11836927,26.97843538,51.67700299,47.49724539,64.9762317,66.49614355,74.09570282,0,0,100.6941602,73.71572485,120.4530143,37.99779632,0,126.5326617,68.77601133,48.63717928,0,0,0,0,45.185068,40.58288515,75.30844667,30.96013919,29.70499841,56.89971526,52.29753241,71.54302434,73.21654538,81.58415056,0,0,110.8707687,81.1657703,132.6265422,41.83802593,0,139.3206263,75.72682693,53.55267319,0,0,0,0,0
2020,sc01,01-01 02:00:00+01:00,37.9549728,34.08918853,63.258288,26.00618507,24.95188027,47.79515093,43.92936667,60.0953736,61.50111333,68.529812,0,0,93.13025733,68.17837707,111.4048739,35.14349333,0,117.0278328,63.60972293,44.98367147,0,0,0,0,40.91862111,36.75098378,68.19770185,28.03683298,26.90020462,51.52715251,47.35951518,64.78781676,66.30332125,73.88084367,0,0,100.4021722,73.50196755,120.1037305,37.88761214,0,126.1657484,68.57657797,48.49614354,0,0,0,0,44.17715914,39.67763367,73.62859857,30.26953497,29.04239166,55.6304967,51.13097123,69.94716864,71.58335972,79.76431512,0,0,108.397659,79.35526735,129.668143,40.90477698,0,136.2129074,74.03764634,52.35811454,0,0,0,0,0
2020,sc01,01-01 03:00:00+01:00,39.26422561,35.26509152,65.44037602,26.9032657,25.81259276,49.44383966,45.44470557,62.16835722,63.6225878,70.89374069,0,0,96.34277581,70.53018304,115.2477733,36.35576446,0,121.0646956,65.80393367,46.5353785,0,0,0,0,40.86762158,36.70517864,68.11270263,28.00188886,26.86667715,51.46293088,47.30048794,64.7070675,66.22068311,73.78876118,0,0,100.2770344,73.41035728,119.9540374,37.84039035,0,126.0084999,68.49110654,48.43569965,0,0,0,0,43.57924708,39.14062006,72.63207846,29.85985448,28.64931984,54.87757039,50.43894338,69.00047454,70.61452073,78.68475167,0,0,106.93056,78.28124012,127.9131604,40.3511547,0,134.3693452,73.03559001,51.64947802,0,0,0,0,0
2020,sc01,01-01 04:00:00+01:00,43.19198416,38.79280059,71.98664027,29.59450767,28.39473033,54.38990598,49.99072241,68.38730826,69.98701138,77.98552696,0,0,105.9803315,77.58560118,126.776472,39.99257793,0,133.1752845,72.38656605,51.19049975,0,0,0,0,41.64961434,37.40752399,69.41602389,28.53769871,27.38076498,52.4476625,48.20557215,65.9452227,67.48780101,75.20069255,0,0,102.195813,74.81504798,122.249331,38.56445772,0,128.4196442,69.80166847,49.36250588,0,0,0,0,44.10882633,39.61626068,73.51471055,30.22271434,28.99746916,55.54444797,51.05188232,69.83897502,71.47263525,79.64093643,0,0,108.2299905,79.23252137,129.4675736,40.84150586,0,136.0022145,73.92312561,52.2771275,0,0,0,0,0
2020,sc01,01-01 05:00:00+01:00,48.76298864,43.79638794,81.27164773,33.4116774,32.05714994,61.40524495,56.43864425,77.20806534,79.01410196,88.04428504,0,0,119.6499258,87.59277588,143.1284018,45.1509154,0,150.3525483,81.72315688,57.79317172,0,0,0,0,43.80859436,39.3466079,73.01432394,30.01699984,28.80009444,55.16637809,50.70439162,69.36360774,70.98614827,79.09885093,0,0,107.4933102,78.6932158,128.5863372,40.5635133,0,135.0764993,73.41995907,51.92129702,0,0,0,0,46.58589053,41.84103131,77.64315088,31.91996203,30.62590952,58.663714,53.91885478,73.76099334,75.48639669,84.11341346,0,0,114.3079721,83.68206262,136.7382157,43.13508382,0,143.6398291,78.07450172,55.2129073,0,0,0,0,0
2020,sc01,01-01 06:00:00+01:00,51.04750123,45.8482187,85.07916872,34.97699158,33.55900544,64.28203859,59.08275605,80.82521028,82.71585847,92.16909944,0,0,125.2554428,91.69643739,149.8338693,47.26620484,0,157.3964621,85.55183076,60.5007422,0,0,0,0,46.7325673,41.97276878,77.88761217,32.02046278,30.72233591,58.84841808,54.08861956,73.99323156,75.72406739,84.37824652,0,0,114.6678735,83.94553756,137.1687392,43.27089565,0,144.0920825,78.32032112,55.38674643,0,0,0,0,51.84751661,46.56675103,86.41252768,35.52515027,34.08494148,65.28946536,60.00869978,82.0919013,84.01217969,93.61357166,0,0,127.2184435,93.13350206,152.1820626,48.00695982,0,159.8631762,86.89259728,61.44890858,0,0,0,0,0
2020,sc01,01-01 07:00:00+01:00,49.47105392,44.43233546,82.45175653,33.89683324,32.5226373,62.29688271,57.25816425,78.3291687,80.16142996,89.32273624,0,0,121.3873082,88.86467092,145.2067045,45.8065314,0,152.5357496,82.90982184,58.6323602,0,0,0,0,46.2565717,41.54525421,77.09428617,31.69431765,30.40941288,58.24901622,53.53769873,73.23957186,74.95277822,83.51881002,0,0,113.4999213,83.09050843,135.771604,42.83015898,0,142.6244294,77.52258776,54.8226035,0,0,0,0,55.34957293,49.71211642,92.24928821,37.92470738,36.38721924,69.6994622,64.0620057,87.6368238,89.68680798,99.93672889,0,0,135.8114521,99.42423285,162.4612465,51.24960456,0,170.6611832,92.76178426,65.59949384,0,0,0,0,0
2020,sc01,01-01 08:00:00+01:00,46.70559129,41.94854032,77.84265215,32.00197922,30.70460168,58.81444829,54.05739732,73.95051954,75.68035625,84.32953983,0,0,114.6016823,83.89708065,137.0895596,43.24591786,0,144.0089065,78.27511133,55.35477486,0,0,0,0,45.62757754,40.98032427,76.04596257,31.26334017,29.99590746,57.4569495,52.80969623,72.24366444,73.93357472,82.38312612,0,0,111.956556,81.96064855,133.9253896,42.24775698,0,140.6850308,76.46844014,54.07712894,0,0,0,0,59.34704207,53.30243593,98.91173678,40.66371401,39.01518506,74.73331223,68.6887061,93.96614994,96.16418854,107.1543815,0,0,145.6200569,106.6048719,174.1945587,54.95096488,0,182.986713,99.46124643,70.33723504,0,0,0,0,0
2020,sc01,01-01 09:00:00+01:00,44.87530926,40.30467591,74.79218211,30.74789709,29.50136072,56.5096487,51.93901535,71.052573,72.71462149,81.02486395,0,0,110.1107125,80.60935182,131.7173429,41.55121228,0,138.3655369,75.20769423,53.18555172,0,0,0,0,45.83157563,41.16354478,76.38595939,31.40311664,30.13001731,57.71383598,53.04580513,72.56666142,74.26412718,82.75145601,0,0,112.4571069,82.32708956,134.5241618,42.43664411,0,141.3140249,76.81032583,54.31890445,0,0,0,0,62.09743752,55.77269851,103.4957292,42.54824423,40.82331541,78.19677317,71.87203417,98.32094274,100.6208478,112.1203733,0,0,152.3687124,111.545397,182.2674786,57.49762733,0,191.467099,104.0707055,73.59696299,0,0,0,0,0
