Scenario,Period,LoadLevel,Almeria,Barcelona,Bilbao,Caceres,Cadiz,Cartagena,Lugo,Madrid,Sevilla,Valencia,Valladolid
sc2015,y2030,2030-01-02T13:00:00+01:00,86.70159784187592,86.70159784187582,86.70159784187575,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187575,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187575
sc2015,y2030,2030-01-02T15:00:00+01:00,86.70159784187582,86.70159784187578,86.70159784187564,86.7015978418758,86.70159784187582,86.70159784187582,86.70159784187564,86.7015978418759,86.70159784187582,86.70159784187582,86.70159784187564
sc2015,y2030,2030-01-02T17:00:00+01:00,86.70159784187582,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-02T19:00:00+01:00,87.72596758713313,87.90884216852172,89.12581652564802,86.70159784187592,87.9088421685217,87.66326773065704,86.9141896324829,87.2694529178382,87.94019209675973,87.52741804162552,86.9141896324829
sc2015,y2030,2030-01-02T21:00:00+01:00,88.92045988272342,90.53689913588758,95.84309870937402,86.7015978418758,89.05704135346885,88.87363194989642,86.70159784187582,87.9030015188916,89.08045531988235,88.77217142877126,86.70159784187582
sc2015,y2030,2030-01-02T23:00:00+01:00,86.7015978418756,86.70159784187561,86.70159784187561,86.70159784187592,86.7015978418756,86.7015978418756,86.70159784187545,86.70159784187558,86.7015978418756,86.7015978418756,86.70159784187545
sc2015,y2030,2030-01-03T01:00:00+01:00,86.7015978418758,86.7015978418757,86.70159784187571,86.7015978418758,86.7015978418758,86.7015978418758,86.70159784187571,86.70159784187575,86.7015978418758,86.7015978418758,86.70159784187571
sc2015,y2030,2030-01-03T03:00:00+01:00,86.70159784187595,86.70159784187592,86.70159784187578,86.70159784187592,86.70159784187595,86.70159784187595,86.70159784187578,86.70159784187594,86.70159784187595,86.70159784187595,86.70159784187578
sc2015,y2030,2030-01-03T05:00:00+01:00,86.70159784187594,86.70159784187587,86.70159784187581,86.70159784187592,86.70159784187594,86.70159784187594,86.70159784187581,86.70159784187591,86.70159784187594,86.70159784187594,86.70159784187581
sc2015,y2030,2030-01-03T07:00:00+01:00,86.70159784187582,86.70159784187578,86.70159784187564,86.7015978418758,86.70159784187582,86.70159784187582,86.70159784187564,86.7015978418759,86.70159784187582,86.70159784187582,86.70159784187564
sc2015,y2030,2030-01-03T09:00:00+01:00,86.70159784187582,86.70159784187578,86.70159784187562,86.7015978418758,86.70159784187582,86.70159784187582,86.70159784187562,86.70159784187584,86.70159784187582,86.70159784187582,86.70159784187562
sc2015,y2030,2030-01-03T11:00:00+01:00,83.61500790017604,83.61500790017591,83.61500790017529,83.61500790017595,83.61500790017604,83.61500790017604,83.61500790017529,83.61500790017611,83.61500790017604,83.61500790017604,83.61500790017529
sc2015,y2030,2030-01-03T13:00:00+01:00,66.24650757418549,66.24650757418547,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549,66.24650757418549
sc2015,y2030,2030-01-03T15:00:00+01:00,66.24650757418546,66.24650757418544,66.24650757418543,66.24650757418546,66.24650757418546,66.24650757418546,66.24650757418543,66.24650757418546,66.24650757418546,66.24650757418546,66.24650757418543
sc2015,y2030,2030-01-03T17:00:00+01:00,86.70159784187592,86.70159784187588,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595
sc2015,y2030,2030-01-03T19:00:00+01:00,86.70159784187574,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187577,86.70159784187574,86.70159784187582,86.70159784187578,86.70159784187578,86.70159784187574,86.70159784187582
sc2015,y2030,2030-01-03T21:00:00+01:00,87.00514386993207,87.2262769128429,87.95217864758519,86.7015978418758,87.02382856604552,86.99873768840746,86.70159784187582,86.86595295162883,87.02703165680784,86.98485762843747,86.70159784187582
sc2015,y2030,2030-01-03T23:00:00+01:00,86.70159784187558,86.70159784187561,86.70159784187561,86.70159784187592,86.70159784187558,86.70159784187558,86.70159784187584,86.70159784187558,86.70159784187558,86.70159784187558,86.70159784187584
sc2015,y2030,2030-01-04T01:00:00+01:00,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-04T03:00:00+01:00,86.70159784187592,86.70159784187592,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595
sc2015,y2030,2030-01-04T05:00:00+01:00,86.70159784187584,86.70159784187582,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582
sc2015,y2030,2030-01-04T07:00:00+01:00,86.70159784187595,86.70159784187598,86.70159784187597,86.70159784187592,86.70159784187594,86.70159784187595,86.70159784187597,86.70159784187595,86.70159784187594,86.70159784187595,86.70159784187597
sc2015,y2030,2030-01-04T09:00:00+01:00,86.70159784187568,86.70159784187568,86.70159784187568,86.7015978418758,86.70159784187575,86.70159784187568,86.70159784187568,86.70159784187567,86.70159784187575,86.70159784187568,86.70159784187568
sc2015,y2030,2030-01-04T11:00:00+01:00,68.30476447395777,68.30476447395779,68.30476447395772,68.30476447395775,68.30476447395773,68.30476447395777,68.30476447395772,68.30476447395775,68.30476447395773,68.30476447395777,68.30476447395772
sc2015,y2030,2030-01-04T13:00:00+01:00,66.24650757418549,66.24650757418547,66.24650757418547,66.24650757418549,66.24650757418547,66.24650757418549,66.24650757418547,66.24650757418549,66.24650757418546,66.24650757418549,66.24650757418547
sc2015,y2030,2030-01-04T15:00:00+01:00,66.08838348205023,66.08838348205022,66.0883834820502,66.0883834820502,66.08838348205023,66.08838348205023,66.0883834820502,66.08838348205023,66.08838348205023,66.08838348205023,66.0883834820502
sc2015,y2030,2030-01-04T17:00:00+01:00,86.7015978418758,86.70159784187572,86.70159784187565,86.7015978418758,86.7015978418758,86.7015978418758,86.70159784187565,86.70159784187574,86.7015978418758,86.7015978418758,86.70159784187565
sc2015,y2030,2030-01-04T19:00:00+01:00,86.70159784187581,86.70159784187581,86.70159784187581,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187584,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-04T21:00:00+01:00,86.70159784187581,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187591,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-04T23:00:00+01:00,86.70159784187581,86.70159784187581,86.70159784187581,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187584,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-05T01:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-05T03:00:00+01:00,86.70159784187595,86.70159784187575,86.70159784187582,86.70159784187592,86.70159784187595,86.70159784187595,86.70159784187582,86.70159784187598,86.70159784187595,86.70159784187595,86.70159784187582
sc2015,y2030,2030-01-05T05:00:00+01:00,86.70159784187594,86.70159784187592,86.70159784187591,86.70159784187592,86.70159784187594,86.70159784187594,86.70159784187591,86.70159784187592,86.70159784187594,86.70159784187594,86.70159784187591
sc2015,y2030,2030-01-05T07:00:00+01:00,86.70159784187582,86.70159784187578,86.70159784187564,86.7015978418758,86.70159784187582,86.70159784187582,86.70159784187564,86.7015978418759,86.70159784187582,86.70159784187582,86.70159784187564
sc2015,y2030,2030-01-05T09:00:00+01:00,86.70159784187581,86.70159784187581,86.70159784187581,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-05T11:00:00+01:00,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582
sc2015,y2030,2030-01-05T13:00:00+01:00,86.7015978418758,86.70159784187574,86.7015978418757,86.7015978418758,86.7015978418758,86.7015978418758,86.7015978418757,86.70159784187578,86.7015978418758,86.7015978418758,86.7015978418757
sc2015,y2030,2030-01-05T15:00:00+01:00,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187584,86.70159784187582,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-05T17:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-05T19:00:00+01:00,86.70159784187578,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187578,86.70159784187578,86.70159784187582,86.70159784187585,86.70159784187578,86.70159784187578,86.70159784187582
sc2015,y2030,2030-01-05T21:00:00+01:00,86.70159784187554,86.70159784187561,86.70159784187561,86.70159784187592,86.70159784187554,86.70159784187554,86.70159784187582,86.7015978418755,86.70159784187554,86.70159784187554,86.70159784187582
sc2015,y2030,2030-01-05T23:00:00+01:00,86.7015978418758,86.70159784187574,86.7015978418757,86.7015978418758,86.7015978418758,86.7015978418758,86.7015978418757,86.70159784187578,86.7015978418758,86.7015978418758,86.7015978418757
sc2015,y2030,2030-01-06T01:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-06T03:00:00+01:00,86.70159784187581,86.70159784187575,86.70159784187567,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187567,86.70159784187584,86.70159784187581,86.70159784187581,86.70159784187567
sc2015,y2030,2030-01-06T05:00:00+01:00,85.00000000000004,85.0,85.0,85.00000000000001,85.00000000000004,85.00000000000004,85.00000000000001,85.00000000000001,85.00000000000004,85.00000000000001,85.00000000000001
sc2015,y2030,2030-01-06T07:00:00+01:00,85.06391990632903,85.06391990632903,85.06391990632905,85.06391990632903,85.06391990632903,85.06391990632903,85.06391990632905,85.06391990632903,85.06391990632903,85.06391990632903,85.06391990632905
sc2015,y2030,2030-01-06T09:00:00+01:00,86.70159784187581,86.70159784187575,86.70159784187567,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187567,86.70159784187584,86.70159784187581,86.70159784187581,86.70159784187567
sc2015,y2030,2030-01-06T11:00:00+01:00,85.0,84.99999999999997,85.0,84.99999999999986,85.0,85.0,85.0,84.99999999999997,85.0,85.0,85.0
sc2015,y2030,2030-01-06T13:00:00+01:00,80.31162689354635,80.31162689354638,80.31162689354646,80.31162689354635,80.31162689354635,80.31162689354635,80.31162689354646,80.31162689354635,80.31162689354635,80.31162689354635,80.31162689354646
sc2015,y2030,2030-01-06T15:00:00+01:00,80.31162689354638,80.31162689354635,80.31162689354609,80.31162689354638,80.31162689354638,80.31162689354638,80.31162689354609,80.3116268935464,80.31162689354638,80.31162689354638,80.31162689354609
sc2015,y2030,2030-01-06T17:00:00+01:00,86.31578947368428,86.31578947368423,86.31578947368423,86.31578947368425,86.31578947368428,86.31578947368428,86.31578947368423,86.31578947368425,86.31578947368426,86.31578947368426,86.31578947368423
sc2015,y2030,2030-01-06T19:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-06T21:00:00+01:00,86.70159784187581,86.70159784187584,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-06T23:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-07T01:00:00+01:00,86.70159784187595,86.70159784187587,86.70159784187588,86.70159784187592,86.70159784187595,86.70159784187595,86.70159784187588,86.70159784187598,86.70159784187595,86.70159784187595,86.70159784187588
sc2015,y2030,2030-01-07T03:00:00+01:00,85.2,85.20000000000002,85.20000000000002,85.2,85.2,85.2,85.2,85.2,85.20000000000002,85.2,85.2
sc2015,y2030,2030-01-07T05:00:00+01:00,85.88834547460196,85.88834547460198,85.88834547460208,85.88834547460196,85.88834547460196,85.88834547460196,85.88834547460208,85.88834547460196,85.88834547460196,85.88834547460196,85.88834547460208
sc2015,y2030,2030-01-07T07:00:00+01:00,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-07T09:00:00+01:00,86.70159784187578,86.70159784187561,86.70159784187561,86.70159784187592,86.70159784187578,86.70159784187578,86.70159784187582,86.70159784187584,86.70159784187578,86.70159784187578,86.70159784187582
sc2015,y2030,2030-01-07T11:00:00+01:00,86.70159784187604,86.70159784187561,86.70159784187561,86.70159784187592,86.70159784187604,86.70159784187604,86.70159784187582,86.70159784187622,86.70159784187604,86.70159784187604,86.70159784187582
sc2015,y2030,2030-01-07T13:00:00+01:00,86.70159784187581,86.70159784187581,86.70159784187581,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-07T15:00:00+01:00,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-07T17:00:00+01:00,86.70159784187572,86.70159784187572,86.70159784187572,86.70159784187574,86.70159784187572,86.70159784187572,86.70159784187582,86.70159784187578,86.70159784187572,86.70159784187572,86.70159784187582
sc2015,y2030,2030-01-07T19:00:00+01:00,87.85688764026965,88.69851535056674,91.46128208533328,86.7015978418758,87.92800120068803,87.83250584812622,86.70159784187582,87.32712993276644,87.94019209675973,87.77967863181543,86.70159784187582
sc2015,y2030,2030-01-07T21:00:00+01:00,101.21531777442047,105.95288614511999,127.89224712316013,86.7015978418758,103.34984089692776,100.48348127527511,88.9036976266028,94.69688753146947,103.71575914650045,98.89783552712683,88.9036976266028
sc2015,y2030,2030-01-07T23:00:00+01:00,86.70159784187592,86.70159784187608,86.70159784187608,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187582,86.70159784187588,86.70159784187592,86.70159784187592,86.70159784187582
sc2015,y2030,2030-01-08T01:00:00+01:00,86.70159784187585,86.70159784187587,86.70159784187582,86.70159784187585,86.70159784187585,86.70159784187585,86.70159784187582,86.70159784187585,86.70159784187585,86.70159784187585,86.70159784187582
sc2015,y2030,2030-01-08T03:00:00+01:00,86.7015978418758,86.70159784187578,86.70159784187575,86.7015978418758,86.7015978418758,86.7015978418758,86.70159784187575,86.70159784187578,86.7015978418758,86.7015978418758,86.70159784187575
sc2015,y2030,2030-01-08T05:00:00+01:00,85.99876378396522,85.99876378396523,85.99876378396519,85.99876378396522,85.99876378396522,85.99876378396522,85.99876378396519,85.99876378396522,85.99876378396522,85.99876378396522,85.99876378396519
sc2015,y2030,2030-01-08T07:00:00+01:00,86.70159784187577,86.70159784187575,86.70159784187574,86.7015978418758,86.70159784187577,86.70159784187577,86.70159784187574,86.70159784187577,86.70159784187581,86.70159784187577,86.70159784187574
sc2015,y2030,2030-01-08T09:00:00+01:00,86.7015978418756,86.70159784187561,86.70159784187561,86.70159784187592,86.7015978418756,86.7015978418756,86.70159784187582,86.7015978418756,86.7015978418756,86.7015978418756,86.70159784187582
sc2015,y2030,2030-01-08T11:00:00+01:00,86.70159784187574,86.70159784187561,86.70159784187561,86.70159784187574,86.70159784187574,86.70159784187574,86.70159784187582,86.7015978418758,86.70159784187574,86.70159784187574,86.70159784187582
sc2015,y2030,2030-01-08T13:00:00+01:00,86.70159784187584,86.70159784187582,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582
sc2015,y2030,2030-01-08T15:00:00+01:00,86.70159784187577,86.70159784187577,86.70159784187582,86.70159784187578,86.70159784187577,86.70159784187577,86.70159784187582,86.70159784187578,86.70159784187578,86.70159784187577,86.70159784187582
sc2015,y2030,2030-01-08T17:00:00+01:00,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-08T19:00:00+01:00,86.70159784187565,86.70159784187565,86.70159784187582,86.70159784187592,86.70159784187565,86.70159784187565,86.70159784187582,86.70159784187565,86.70159784187565,86.70159784187565,86.70159784187582
sc2015,y2030,2030-01-08T21:00:00+01:00,86.70159784187565,86.70159784187565,86.70159784187582,86.70159784187592,86.70159784187565,86.70159784187565,86.70159784187582,86.70159784187565,86.70159784187565,86.70159784187565,86.70159784187582
sc2015,y2030,2030-01-08T23:00:00+01:00,86.70159784187575,86.70159784187575,86.70159784187574,86.7015978418758,86.70159784187575,86.70159784187575,86.70159784187574,86.70159784187577,86.70159784187581,86.70159784187575,86.70159784187574
sc2015,y2030,2030-01-09T01:00:00+01:00,86.70159784187587,86.70159784187587,86.70159784187582,86.70159784187587,86.70159784187587,86.70159784187587,86.70159784187582,86.70159784187587,86.70159784187587,86.70159784187587,86.70159784187582
sc2015,y2030,2030-01-09T03:00:00+01:00,85.20000000000003,85.20000000000002,85.20000000000002,85.2,85.20000000000003,85.20000000000003,85.19999999999997,85.2,85.20000000000002,85.20000000000002,85.19999999999997
sc2015,y2030,2030-01-09T05:00:00+01:00,86.19876234721004,86.19876234721005,86.19876234721015,86.19876234721004,86.19876234721004,86.19876234721004,86.19876234721015,86.19876234721004,86.19876234721004,86.19876234721004,86.19876234721015
sc2015,y2030,2030-01-09T07:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-09T09:00:00+01:00,86.70159784187582,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582,86.70159784187582
sc2015,y2030,2030-01-09T11:00:00+01:00,86.70159784187578,86.70159784187578,86.70159784187578,86.7015978418758,86.70159784187578,86.70159784187578,86.70159784187581,86.7015978418758,86.7015978418758,86.70159784187578,86.70159784187581
sc2015,y2030,2030-01-09T13:00:00+01:00,86.29743589743592,86.29743589743589,86.29743589743578,86.29743589743599,86.29743589743592,86.2974358974359,86.29743589743578,86.29743589743593,86.29743589743592,86.29743589743592,86.29743589743578
sc2015,y2030,2030-01-09T15:00:00+01:00,80.51962689354637,80.5196268935464,80.5196268935464,80.51962689354636,80.51962689354637,80.51962689354637,80.5196268935464,80.51962689354637,80.51962689354637,80.51962689354637,80.5196268935464
sc2015,y2030,2030-01-09T17:00:00+01:00,86.70159784187581,86.70159784187578,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187582,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-09T19:00:00+01:00,86.70159784187578,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187578,86.70159784187578,86.70159784187582,86.70159784187585,86.70159784187578,86.70159784187578,86.70159784187582
sc2015,y2030,2030-01-09T21:00:00+01:00,87.23613196611123,87.62553965557717,88.90382766529444,86.70159784187592,87.26903507387888,87.22485090059088,86.70159784187582,86.99102154218917,87.27467560663905,87.20040859196348,86.70159784187582
sc2015,y2030,2030-01-09T23:00:00+01:00,86.70159784187578,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187578,86.70159784187578,86.70159784187582,86.70159784187585,86.70159784187578,86.70159784187578,86.70159784187582
sc2015,y2030,2030-01-10T01:00:00+01:00,86.70159784187585,86.70159784187587,86.70159784187582,86.70159784187585,86.70159784187585,86.70159784187585,86.70159784187582,86.70159784187585,86.70159784187585,86.70159784187585,86.70159784187582
sc2015,y2030,2030-01-10T03:00:00+01:00,86.7015978418758,86.70159784187587,86.70159784187567,86.7015978418758,86.7015978418758,86.7015978418758,86.70159784187567,86.70159784187578,86.7015978418758,86.7015978418758,86.70159784187567
sc2015,y2030,2030-01-10T05:00:00+01:00,85.48911200855612,85.48911200855608,85.48911200855615,85.48911200855612,85.48911200855612,85.48911200855612,85.48911200855615,85.48911200855613,85.48911200855612,85.48911200855612,85.48911200855615
sc2015,y2030,2030-01-10T07:00:00+01:00,86.7015978418758,86.70159784187581,86.70159784187575,86.7015978418758,86.7015978418758,86.7015978418758,86.70159784187575,86.70159784187578,86.7015978418758,86.7015978418758,86.70159784187575
sc2015,y2030,2030-01-10T09:00:00+01:00,86.70159784187577,86.70159784187577,86.70159784187582,86.70159784187578,86.70159784187577,86.70159784187577,86.70159784187582,86.70159784187578,86.70159784187578,86.70159784187577,86.70159784187582
sc2015,y2030,2030-01-10T11:00:00+01:00,86.2974358974359,86.29743589743589,86.29743589743588,86.29743589743589,86.2974358974359,86.2974358974359,86.29743589743588,86.2974358974359,86.2974358974359,86.2974358974359,86.29743589743588
sc2015,y2030,2030-01-10T13:00:00+01:00,80.31162689354638,80.31162689354635,80.31162689354638,80.31162689354638,80.31162689354638,80.31162689354638,80.31162689354638,80.31162689354639,80.31162689354638,80.31162689354638,80.31162689354638
sc2015,y2030,2030-01-10T15:00:00+01:00,80.31162689354635,80.31162689354638,80.31162689354639,80.31162689354639,80.31162689354635,80.31162689354635,80.31162689354639,80.31162689354639,80.31162689354638,80.31162689354635,80.31162689354639
sc2015,y2030,2030-01-10T17:00:00+01:00,86.70159784187592,86.70159784187592,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595,86.70159784187592,86.70159784187592,86.70159784187592,86.70159784187595
sc2015,y2030,2030-01-10T19:00:00+01:00,86.7015978418756,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187561,86.7015978418756,86.70159784187582,86.70159784187561,86.70159784187561,86.70159784187561,86.70159784187582
sc2015,y2030,2030-01-10T21:00:00+01:00,86.70159784187575,86.70159784187561,86.70159784187561,86.7015978418758,86.70159784187575,86.70159784187575,86.70159784187582,86.70159784187582,86.70159784187575,86.70159784187575,86.70159784187582
sc2015,y2030,2030-01-10T23:00:00+01:00,86.70159784187581,86.70159784187571,86.70159784187582,86.7015978418758,86.70159784187581,86.70159784187581,86.70159784187582,86.70159784187584,86.70159784187581,86.70159784187581,86.70159784187582
sc2015,y2030,2030-01-11T01:00:00+01:00,86.70159784187584,86.70159784187587,86.70159784187582,86.70159784187584,86.70159784187584,86.70159784187584,86.70159784187582,86.70159784187587,86.70159784187584,86.70159784187584,86.70159784187582
sc2015,y2030,2030-01-11T03:00:00+01:00,86.21951219512195,86.21951219512196,86.21951219512198,86.21951219512192,86.21951219512195,86.21951219512195,86.21951219512198,86.21951219512194,86.21951219512196,86.21951219512195,86.21951219512198
