,,,Nuclear,DomesticCoal_Anthracite,BrownLignite,ImportedCoal_SubBituminous,ImportedCoal_Bituminous,CCGT_1,CCGT_2,CCGT_3,CCGT_4,OCGT_1,OCGT_2,OCGT_3,FuelOilGas,WindFarm_1,SolarPV_1,ESS1
sc01,y2030,2030-01-01T00:00:00+01:00,,,,,,,,,,,,,,157.075,0,
sc01,y2030,2030-01-01T01:00:00+01:00,,,,,,,,,,,,,,144.7056,0,
sc01,y2030,2030-01-01T02:00:00+01:00,,,,,,,,,,,,,,134.218275,0,
sc01,y2030,2030-01-01T03:00:00+01:00,,,,,,,,,,,,,,128.7664,0,
sc01,y2030,2030-01-01T04:00:00+01:00,,,,,,,,,,,,,,120.8925,0,
sc01,y2030,2030-01-01T05:00:00+01:00,,,,,,,,,,,,,,112.445125,0,
sc01,y2030,2030-01-01T06:00:00+01:00,,,,,,,,,,,,,,106.736175,0,
sc01,y2030,2030-01-01T07:00:00+01:00,,,,,,,,,,,,,,96.856325,0.04755,
sc01,y2030,2030-01-01T08:00:00+01:00,,,,,,,,,,,,,,87.694875,0.8972,
sc01,y2030,2030-01-01T09:00:00+01:00,,,,,,,,,,,,,,73.9853,19.620825,
sc01,y2030,2030-01-01T10:00:00+01:00,,,,,,,,,,,,,,65.00585,49.692825,
sc01,y2030,2030-01-01T11:00:00+01:00,,,,,,,,,,,,,,67.159275,68.119825,
sc01,y2030,2030-01-01T12:00:00+01:00,,,,,,,,,,,,,,70.632225,76.5494,
sc01,y2030,2030-01-01T13:00:00+01:00,,,,,,,,,,,,,,71.645425,77.670475,
sc01,y2030,2030-01-01T14:00:00+01:00,,,,,,,,,,,,,,72.1197,73.54155,
sc01,y2030,2030-01-01T15:00:00+01:00,,,,,,,,,,,,,,66.24845,61.90465,
sc01,y2030,2030-01-01T16:00:00+01:00,,,,,,,,,,,,,,62.664275,38.19285,
sc01,y2030,2030-01-01T17:00:00+01:00,,,,,,,,,,,,,,66.448,8.62515,
sc01,y2030,2030-01-01T18:00:00+01:00,,,,,,,,,,,,,,68.008625,0.040125,
sc01,y2030,2030-01-01T19:00:00+01:00,,,,,,,,,,,,,,71.664325,0,
sc01,y2030,2030-01-01T20:00:00+01:00,,,,,,,,,,,,,,76.49085,0,
sc01,y2030,2030-01-01T21:00:00+01:00,,,,,,,,,,,,,,82.8753,0,
sc01,y2030,2030-01-01T22:00:00+01:00,,,,,,,,,,,,,,86.070825,0,
sc01,y2030,2030-01-01T23:00:00+01:00,,,,,,,,,,,,,,86.37745,0,
sc01,y2030,2030-01-02T00:00:00+01:00,,,,,,,,,,,,,,82.447875,0,
sc01,y2030,2030-01-02T01:00:00+01:00,,,,,,,,,,,,,,75.531725,0,
sc01,y2030,2030-01-02T02:00:00+01:00,,,,,,,,,,,,,,73.82505,0,
sc01,y2030,2030-01-02T03:00:00+01:00,,,,,,,,,,,,,,69.21735,0,
sc01,y2030,2030-01-02T04:00:00+01:00,,,,,,,,,,,,,,71.969075,0,
sc01,y2030,2030-01-02T05:00:00+01:00,,,,,,,,,,,,,,76.3894,0,
sc01,y2030,2030-01-02T06:00:00+01:00,,,,,,,,,,,,,,77.010675,0,
sc01,y2030,2030-01-02T07:00:00+01:00,,,,,,,,,,,,,,80.64685,0.048825,
sc01,y2030,2030-01-02T08:00:00+01:00,,,,,,,,,,,,,,75.846275,1.09305,
sc01,y2030,2030-01-02T09:00:00+01:00,,,,,,,,,,,,,,69.022375,21.06315,
sc01,y2030,2030-01-02T10:00:00+01:00,,,,,,,,,,,,,,55.480775,50.20345,
sc01,y2030,2030-01-02T11:00:00+01:00,,,,,,,,,,,,,,43.867975,67.392975,
sc01,y2030,2030-01-02T12:00:00+01:00,,,,,,,,,,,,,,35.6382,74.4203,
sc01,y2030,2030-01-02T13:00:00+01:00,,,,,,,,,,,,,,33.554875,74.127325,
sc01,y2030,2030-01-02T14:00:00+01:00,,,,,,,,,,,,,,33.443825,68.30635,
sc01,y2030,2030-01-02T15:00:00+01:00,,,,,,,,,,,,,,37.132775,55.007575,
sc01,y2030,2030-01-02T16:00:00+01:00,,,,,,,,,,,,,,41.31305,31.9986,
sc01,y2030,2030-01-02T17:00:00+01:00,,,,,,,,,,,,,,46.6441,6.9971,
sc01,y2030,2030-01-02T18:00:00+01:00,,,,,,,,,,,,,,46.718625,0.0478,
sc01,y2030,2030-01-02T19:00:00+01:00,,,,,,,,,,,,,,45.963725,0,
sc01,y2030,2030-01-02T20:00:00+01:00,,,,,,,,,,,,,,43.373025,0,
sc01,y2030,2030-01-02T21:00:00+01:00,,,,,,,,,,,,,,45.382225,0,
sc01,y2030,2030-01-02T22:00:00+01:00,,,,,,,,,,,,,,49.2963,0,
sc01,y2030,2030-01-02T23:00:00+01:00,,,,,,,,,,,,,,48.05865,0,
sc01,y2030,2030-01-03T00:00:00+01:00,,,,,,,,,,,,,,46.58765,0,
sc01,y2030,2030-01-03T01:00:00+01:00,,,,,,,,,,,,,,49.796275,0,
sc01,y2030,2030-01-03T02:00:00+01:00,,,,,,,,,,,,,,55.931125,0,
sc01,y2030,2030-01-03T03:00:00+01:00,,,,,,,,,,,,,,60.244625,0,
sc01,y2030,2030-01-03T04:00:00+01:00,,,,,,,,,,,,,,65.460075,0,
sc01,y2030,2030-01-03T05:00:00+01:00,,,,,,,,,,,,,,70.013075,0,
sc01,y2030,2030-01-03T06:00:00+01:00,,,,,,,,,,,,,,76.2804,0,
sc01,y2030,2030-01-03T07:00:00+01:00,,,,,,,,,,,,,,81.218875,0.048925,
sc01,y2030,2030-01-03T08:00:00+01:00,,,,,,,,,,,,,,82.57045,1.069925,
sc01,y2030,2030-01-03T09:00:00+01:00,,,,,,,,,,,,,,87.144025,21.155425,
sc01,y2030,2030-01-03T10:00:00+01:00,,,,,,,,,,,,,,85.511275,52.4931,
sc01,y2030,2030-01-03T11:00:00+01:00,,,,,,,,,,,,,,79.298025,69.846375,
sc01,y2030,2030-01-03T12:00:00+01:00,,,,,,,,,,,,,,73.565525,76.585325,
sc01,y2030,2030-01-03T13:00:00+01:00,,,,,,,,,,,,,,78.352275,77.533325,
sc01,y2030,2030-01-03T14:00:00+01:00,,,,,,,,,,,,,,85.09085,73.313125,
sc01,y2030,2030-01-03T15:00:00+01:00,,,,,,,,,,,,,,89.799875,62.25485,
sc01,y2030,2030-01-03T16:00:00+01:00,,,,,,,,,,,,,,96.3553,38.9692,
sc01,y2030,2030-01-03T17:00:00+01:00,,,,,,,,,,,,,,109.1864,9.23575,
sc01,y2030,2030-01-03T18:00:00+01:00,,,,,,,,,,,,,,119.52315,0.052275,
sc01,y2030,2030-01-03T19:00:00+01:00,,,,,,,,,,,,,,122.5767,0,
sc01,y2030,2030-01-03T20:00:00+01:00,,,,,,,,,,,,,,125.398625,0,
sc01,y2030,2030-01-03T21:00:00+01:00,,,,,,,,,,,,,,129.46855,0,
sc01,y2030,2030-01-03T22:00:00+01:00,,,,,,,,,,,,,,127.5235,0,
sc01,y2030,2030-01-03T23:00:00+01:00,,,,,,,,,,,,,,127.2701,0,
sc01,y2030,2030-01-04T00:00:00+01:00,,,,,,,,,,,,,,129.23585,0,
sc01,y2030,2030-01-04T01:00:00+01:00,,,,,,,,,,,,,,125.255575,0,
sc01,y2030,2030-01-04T02:00:00+01:00,,,,,,,,,,,,,,126.725025,0,
sc01,y2030,2030-01-04T03:00:00+01:00,,,,,,,,,,,,,,127.15775,0,
sc01,y2030,2030-01-04T04:00:00+01:00,,,,,,,,,,,,,,130.514425,0,
sc01,y2030,2030-01-04T05:00:00+01:00,,,,,,,,,,,,,,128.9524,0,
sc01,y2030,2030-01-04T06:00:00+01:00,,,,,,,,,,,,,,129.98725,0,
sc01,y2030,2030-01-04T07:00:00+01:00,,,,,,,,,,,,,,127.198725,0.048275,
sc01,y2030,2030-01-04T08:00:00+01:00,,,,,,,,,,,,,,124.0806,0.98945,
sc01,y2030,2030-01-04T09:00:00+01:00,,,,,,,,,,,,,,117.08765,20.0429,
sc01,y2030,2030-01-04T10:00:00+01:00,,,,,,,,,,,,,,107.85625,50.27845,
sc01,y2030,2030-01-04T11:00:00+01:00,,,,,,,,,,,,,,100.003525,67.855375,
sc01,y2030,2030-01-04T12:00:00+01:00,,,,,,,,,,,,,,95.503075,75.362375,
sc01,y2030,2030-01-04T13:00:00+01:00,,,,,,,,,,,,,,92.3446,76.355625,
sc01,y2030,2030-01-04T14:00:00+01:00,,,,,,,,,,,,,,89.079775,72.285375,
sc01,y2030,2030-01-04T15:00:00+01:00,,,,,,,,,,,,,,85.3837,61.511975,
sc01,y2030,2030-01-04T16:00:00+01:00,,,,,,,,,,,,,,80.9369,38.773775,
sc01,y2030,2030-01-04T17:00:00+01:00,,,,,,,,,,,,,,81.771275,9.36555,
sc01,y2030,2030-01-04T18:00:00+01:00,,,,,,,,,,,,,,91.694525,0.06195,
sc01,y2030,2030-01-04T19:00:00+01:00,,,,,,,,,,,,,,93.9682,0,
sc01,y2030,2030-01-04T20:00:00+01:00,,,,,,,,,,,,,,89.066575,0,
sc01,y2030,2030-01-04T21:00:00+01:00,,,,,,,,,,,,,,78.483875,0,
sc01,y2030,2030-01-04T22:00:00+01:00,,,,,,,,,,,,,,66.7651,0,
sc01,y2030,2030-01-04T23:00:00+01:00,,,,,,,,,,,,,,50.02975,0,
sc01,y2030,2030-01-05T00:00:00+01:00,,,,,,,,,,,,,,37.7609,0,
sc01,y2030,2030-01-05T01:00:00+01:00,,,,,,,,,,,,,,30.20635,0,
sc01,y2030,2030-01-05T02:00:00+01:00,,,,,,,,,,,,,,28.1001,0,
sc01,y2030,2030-01-05T03:00:00+01:00,,,,,,,,,,,,,,28.16045,0,
sc01,y2030,2030-01-05T04:00:00+01:00,,,,,,,,,,,,,,26.66385,0,
sc01,y2030,2030-01-05T05:00:00+01:00,,,,,,,,,,,,,,25.36375,0,
sc01,y2030,2030-01-05T06:00:00+01:00,,,,,,,,,,,,,,29.7728,0,
sc01,y2030,2030-01-05T07:00:00+01:00,,,,,,,,,,,,,,34.514625,0.047475,
sc01,y2030,2030-01-05T08:00:00+01:00,,,,,,,,,,,,,,39.494725,0.867275,
sc01,y2030,2030-01-05T09:00:00+01:00,,,,,,,,,,,,,,39.9516,17.364125,
sc01,y2030,2030-01-05T10:00:00+01:00,,,,,,,,,,,,,,36.855175,43.892575,
sc01,y2030,2030-01-05T11:00:00+01:00,,,,,,,,,,,,,,32.63115,59.364575,
sc01,y2030,2030-01-05T12:00:00+01:00,,,,,,,,,,,,,,30.2444,66.657775,
sc01,y2030,2030-01-05T13:00:00+01:00,,,,,,,,,,,,,,31.2469,68.914075,
sc01,y2030,2030-01-05T14:00:00+01:00,,,,,,,,,,,,,,32.815175,66.2004,
sc01,y2030,2030-01-05T15:00:00+01:00,,,,,,,,,,,,,,32.74595,56.984875,
sc01,y2030,2030-01-05T16:00:00+01:00,,,,,,,,,,,,,,33.204475,36.0849,
sc01,y2030,2030-01-05T17:00:00+01:00,,,,,,,,,,,,,,35.033625,8.645225,
sc01,y2030,2030-01-05T18:00:00+01:00,,,,,,,,,,,,,,40.4391,0.049825,
sc01,y2030,2030-01-05T19:00:00+01:00,,,,,,,,,,,,,,43.909375,0,
sc01,y2030,2030-01-05T20:00:00+01:00,,,,,,,,,,,,,,43.341325,0,
sc01,y2030,2030-01-05T21:00:00+01:00,,,,,,,,,,,,,,42.877325,0,
sc01,y2030,2030-01-05T22:00:00+01:00,,,,,,,,,,,,,,45.733025,0,
sc01,y2030,2030-01-05T23:00:00+01:00,,,,,,,,,,,,,,52.701975,0,
sc01,y2030,2030-01-06T00:00:00+01:00,,,,,,,,,,,,,,59.09125,0,
sc01,y2030,2030-01-06T01:00:00+01:00,,,,,,,,,,,,,,67.212525,0,
sc01,y2030,2030-01-06T02:00:00+01:00,,,,,,,,,,,,,,70.184875,0,
sc01,y2030,2030-01-06T03:00:00+01:00,,,,,,,,,,,,,,74.993825,0,
sc01,y2030,2030-01-06T04:00:00+01:00,,,,,,,,,,,,,,80.15505,0,
sc01,y2030,2030-01-06T05:00:00+01:00,,,,,,,,,,,,,,82.15055,0,
sc01,y2030,2030-01-06T06:00:00+01:00,,,,,,,,,,,,,,84.303,0,
sc01,y2030,2030-01-06T07:00:00+01:00,,,,,,,,,,,,,,82.141,0.047,
sc01,y2030,2030-01-06T08:00:00+01:00,,,,,,,,,,,,,,82.681175,0.836125,
sc01,y2030,2030-01-06T09:00:00+01:00,,,,,,,,,,,,,,79.015,12.700375,
sc01,y2030,2030-01-06T10:00:00+01:00,,,,,,,,,,,,,,62.525925,33.70115,
sc01,y2030,2030-01-06T11:00:00+01:00,,,,,,,,,,,,,,48.95905,46.7066,
sc01,y2030,2030-01-06T12:00:00+01:00,,,,,,,,,,,,,,42.76845,52.05675,
sc01,y2030,2030-01-06T13:00:00+01:00,,,,,,,,,,,,,,42.980325,54.565275,
sc01,y2030,2030-01-06T14:00:00+01:00,,,,,,,,,,,,,,44.9867,53.408325,
sc01,y2030,2030-01-06T15:00:00+01:00,,,,,,,,,,,,,,41.981525,46.217325,
sc01,y2030,2030-01-06T16:00:00+01:00,,,,,,,,,,,,,,40.107775,28.494175,
sc01,y2030,2030-01-06T17:00:00+01:00,,,,,,,,,,,,,,37.2357,6.38565,
sc01,y2030,2030-01-06T18:00:00+01:00,,,,,,,,,,,,,,40.275775,0.047925,
sc01,y2030,2030-01-06T19:00:00+01:00,,,,,,,,,,,,,,47.02345,0,
sc01,y2030,2030-01-06T20:00:00+01:00,,,,,,,,,,,,,,57.23595,0,
sc01,y2030,2030-01-06T21:00:00+01:00,,,,,,,,,,,,,,65.270725,0,
sc01,y2030,2030-01-06T22:00:00+01:00,,,,,,,,,,,,,,64.8226,0,
sc01,y2030,2030-01-06T23:00:00+01:00,,,,,,,,,,,,,,63.561875,0,
sc01,y2030,2030-01-07T00:00:00+01:00,,,,,,,,,,,,,,58.1406,0,
sc01,y2030,2030-01-07T01:00:00+01:00,,,,,,,,,,,,,,48.004475,0,
sc01,y2030,2030-01-07T02:00:00+01:00,,,,,,,,,,,,,,37.205775,0,
sc01,y2030,2030-01-07T03:00:00+01:00,,,,,,,,,,,,,,26.06925,0,
sc01,y2030,2030-01-07T04:00:00+01:00,,,,,,,,,,,,,,17.955725,0,
sc01,y2030,2030-01-07T05:00:00+01:00,,,,,,,,,,,,,,15.126925,0,
sc01,y2030,2030-01-07T06:00:00+01:00,,,,,,,,,,,,,,16.345725,0,
sc01,y2030,2030-01-07T07:00:00+01:00,,,,,,,,,,,,,,22.030675,0.043525,
sc01,y2030,2030-01-07T08:00:00+01:00,,,,,,,,,,,,,,29.3315,0.494475,
sc01,y2030,2030-01-07T09:00:00+01:00,,,,,,,,,,,,,,27.595025,9.56355,
sc01,y2030,2030-01-07T10:00:00+01:00,,,,,,,,,,,,,,17.476775,26.3315,
sc01,y2030,2030-01-07T11:00:00+01:00,,,,,,,,,,,,,,11.346725,41.599725,
sc01,y2030,2030-01-07T12:00:00+01:00,,,,,,,,,,,,,,9.3512,52.2147,
sc01,y2030,2030-01-07T13:00:00+01:00,,,,,,,,,,,,,,8.052925,57.305175,
sc01,y2030,2030-01-07T14:00:00+01:00,,,,,,,,,,,,,,7.001625,56.018575,
sc01,y2030,2030-01-07T15:00:00+01:00,,,,,,,,,,,,,,6.3037,47.974175,
sc01,y2030,2030-01-07T16:00:00+01:00,,,,,,,,,,,,,,6.8617,29.980675,
sc01,y2030,2030-01-07T17:00:00+01:00,,,,,,,,,,,,,,9.819925,7.149875,
sc01,y2030,2030-01-07T18:00:00+01:00,,,,,,,,,,,,,,16.374775,0.05185,
sc01,y2030,2030-01-07T19:00:00+01:00,,,,,,,,,,,,,,19.06935,0,
sc01,y2030,2030-01-07T20:00:00+01:00,,,,,,,,,,,,,,20.00835,0,
sc01,y2030,2030-01-07T21:00:00+01:00,,,,,,,,,,,,,,18.690925,0,
sc01,y2030,2030-01-07T22:00:00+01:00,,,,,,,,,,,,,,20.1848,0,
sc01,y2030,2030-01-07T23:00:00+01:00,,,,,,,,,,,,,,21.00255,0,
sc01,y2030,2030-01-08T00:00:00+01:00,,,,,,,,,,,,,,24.3012,0,
sc01,y2030,2030-01-08T01:00:00+01:00,,,,,,,,,,,,,,29.79515,0,
sc01,y2030,2030-01-08T02:00:00+01:00,,,,,,,,,,,,,,35.07705,0,
sc01,y2030,2030-01-08T03:00:00+01:00,,,,,,,,,,,,,,38.581975,0,
sc01,y2030,2030-01-08T04:00:00+01:00,,,,,,,,,,,,,,41.523675,0,
sc01,y2030,2030-01-08T05:00:00+01:00,,,,,,,,,,,,,,46.88555,0,
sc01,y2030,2030-01-08T06:00:00+01:00,,,,,,,,,,,,,,49.86205,0,
sc01,y2030,2030-01-08T07:00:00+01:00,,,,,,,,,,,,,,47.8444,0.047025,
sc01,y2030,2030-01-08T08:00:00+01:00,,,,,,,,,,,,,,49.694825,0.6727,
sc01,y2030,2030-01-08T09:00:00+01:00,,,,,,,,,,,,,,48.58115,13.578575,
sc01,y2030,2030-01-08T10:00:00+01:00,,,,,,,,,,,,,,55.0254,36.39735,
sc01,y2030,2030-01-08T11:00:00+01:00,,,,,,,,,,,,,,45.0795,52.019425,
sc01,y2030,2030-01-08T12:00:00+01:00,,,,,,,,,,,,,,48.4316,59.980125,
sc01,y2030,2030-01-08T13:00:00+01:00,,,,,,,,,,,,,,54.697075,63.894975,
sc01,y2030,2030-01-08T14:00:00+01:00,,,,,,,,,,,,,,58.1177,62.267225,
sc01,y2030,2030-01-08T15:00:00+01:00,,,,,,,,,,,,,,58.9042,53.91765,
sc01,y2030,2030-01-08T16:00:00+01:00,,,,,,,,,,,,,,48.7698,34.7071,
sc01,y2030,2030-01-08T17:00:00+01:00,,,,,,,,,,,,,,48.64885,8.902825,
sc01,y2030,2030-01-08T18:00:00+01:00,,,,,,,,,,,,,,58.05485,0.08485,
sc01,y2030,2030-01-08T19:00:00+01:00,,,,,,,,,,,,,,78.06555,0,
sc01,y2030,2030-01-08T20:00:00+01:00,,,,,,,,,,,,,,89.571375,0,
sc01,y2030,2030-01-08T21:00:00+01:00,,,,,,,,,,,,,,103.84355,0,
sc01,y2030,2030-01-08T22:00:00+01:00,,,,,,,,,,,,,,121.338475,0,
sc01,y2030,2030-01-08T23:00:00+01:00,,,,,,,,,,,,,,129.90995,0,
sc01,y2030,2030-01-09T00:00:00+01:00,,,,,,,,,,,,,,125.4636,0,
sc01,y2030,2030-01-09T01:00:00+01:00,,,,,,,,,,,,,,106.9371,0,
sc01,y2030,2030-01-09T02:00:00+01:00,,,,,,,,,,,,,,92.91045,0,
sc01,y2030,2030-01-09T03:00:00+01:00,,,,,,,,,,,,,,79.1055,0,
sc01,y2030,2030-01-09T04:00:00+01:00,,,,,,,,,,,,,,79.6647,0,
sc01,y2030,2030-01-09T05:00:00+01:00,,,,,,,,,,,,,,80.00465,0,
sc01,y2030,2030-01-09T06:00:00+01:00,,,,,,,,,,,,,,86.956275,0,
sc01,y2030,2030-01-09T07:00:00+01:00,,,,,,,,,,,,,,91.754,0.047325,
sc01,y2030,2030-01-09T08:00:00+01:00,,,,,,,,,,,,,,86.99575,0.9741,
sc01,y2030,2030-01-09T09:00:00+01:00,,,,,,,,,,,,,,84.988275,18.80815,
sc01,y2030,2030-01-09T10:00:00+01:00,,,,,,,,,,,,,,85.09835,47.07235,
sc01,y2030,2030-01-09T11:00:00+01:00,,,,,,,,,,,,,,81.96415,63.20205,
sc01,y2030,2030-01-09T12:00:00+01:00,,,,,,,,,,,,,,78.696375,71.28595,
sc01,y2030,2030-01-09T13:00:00+01:00,,,,,,,,,,,,,,78.2992,74.395775,
sc01,y2030,2030-01-09T14:00:00+01:00,,,,,,,,,,,,,,77.61165,71.6568,
sc01,y2030,2030-01-09T15:00:00+01:00,,,,,,,,,,,,,,75.4285,62.274175,
sc01,y2030,2030-01-09T16:00:00+01:00,,,,,,,,,,,,,,75.30105,41.285625,
sc01,y2030,2030-01-09T17:00:00+01:00,,,,,,,,,,,,,,75.8559,11.31525,
sc01,y2030,2030-01-09T18:00:00+01:00,,,,,,,,,,,,,,82.4599,0.113625,
sc01,y2030,2030-01-09T19:00:00+01:00,,,,,,,,,,,,,,89.43635,0,
sc01,y2030,2030-01-09T20:00:00+01:00,,,,,,,,,,,,,,93.2105,0,
sc01,y2030,2030-01-09T21:00:00+01:00,,,,,,,,,,,,,,95.5882,0,
sc01,y2030,2030-01-09T22:00:00+01:00,,,,,,,,,,,,,,89.613375,0,
sc01,y2030,2030-01-09T23:00:00+01:00,,,,,,,,,,,,,,87.744925,0,
sc01,y2030,2030-01-10T00:00:00+01:00,,,,,,,,,,,,,,89.482475,0,
sc01,y2030,2030-01-10T01:00:00+01:00,,,,,,,,,,,,,,92.657075,0,
sc01,y2030,2030-01-10T02:00:00+01:00,,,,,,,,,,,,,,99.43355,0,
sc01,y2030,2030-01-10T03:00:00+01:00,,,,,,,,,,,,,,102.714525,0,
sc01,y2030,2030-01-10T04:00:00+01:00,,,,,,,,,,,,,,105.775125,0,
sc01,y2030,2030-01-10T05:00:00+01:00,,,,,,,,,,,,,,113.571575,0,
sc01,y2030,2030-01-10T06:00:00+01:00,,,,,,,,,,,,,,121.727175,0,
sc01,y2030,2030-01-10T07:00:00+01:00,,,,,,,,,,,,,,127.641025,0.0431,
sc01,y2030,2030-01-10T08:00:00+01:00,,,,,,,,,,,,,,126.076325,1.0758,
sc01,y2030,2030-01-10T09:00:00+01:00,,,,,,,,,,,,,,115.59275,20.496525,
sc01,y2030,2030-01-10T10:00:00+01:00,,,,,,,,,,,,,,98.50175,50.3979,
sc01,y2030,2030-01-10T11:00:00+01:00,,,,,,,,,,,,,,77.772225,66.369775,
sc01,y2030,2030-01-10T12:00:00+01:00,,,,,,,,,,,,,,67.175675,72.874675,
sc01,y2030,2030-01-10T13:00:00+01:00,,,,,,,,,,,,,,54.530475,74.03335,
sc01,y2030,2030-01-10T14:00:00+01:00,,,,,,,,,,,,,,51.231975,70.35665,
sc01,y2030,2030-01-10T15:00:00+01:00,,,,,,,,,,,,,,53.1518,60.7939,
sc01,y2030,2030-01-10T16:00:00+01:00,,,,,,,,,,,,,,52.0839,39.431875,
sc01,y2030,2030-01-10T17:00:00+01:00,,,,,,,,,,,,,,68.063825,10.1868,
sc01,y2030,2030-01-10T18:00:00+01:00,,,,,,,,,,,,,,88.84,0.073225,
sc01,y2030,2030-01-10T19:00:00+01:00,,,,,,,,,,,,,,102.04805,0,
sc01,y2030,2030-01-10T20:00:00+01:00,,,,,,,,,,,,,,113.13175,0,
sc01,y2030,2030-01-10T21:00:00+01:00,,,,,,,,,,,,,,122.635975,0,
sc01,y2030,2030-01-10T22:00:00+01:00,,,,,,,,,,,,,,127.621175,0,
sc01,y2030,2030-01-10T23:00:00+01:00,,,,,,,,,,,,,,135.635025,0,
sc01,y2030,2030-01-11T00:00:00+01:00,,,,,,,,,,,,,,140.920575,0,
sc01,y2030,2030-01-11T01:00:00+01:00,,,,,,,,,,,,,,140.472175,0,
sc01,y2030,2030-01-11T02:00:00+01:00,,,,,,,,,,,,,,151.606825,0,
sc01,y2030,2030-01-11T03:00:00+01:00,,,,,,,,,,,,,,165.65245,0,
sc01,y2030,2030-01-11T04:00:00+01:00,,,,,,,,,,,,,,180.980075,0,
sc01,y2030,2030-01-11T05:00:00+01:00,,,,,,,,,,,,,,192.952125,0,
sc01,y2030,2030-01-11T06:00:00+01:00,,,,,,,,,,,,,,194.212125,0,
sc01,y2030,2030-01-11T07:00:00+01:00,,,,,,,,,,,,,,202.3392,0.043025,
sc01,y2030,2030-01-11T08:00:00+01:00,,,,,,,,,,,,,,209.49255,0.8661,
sc01,y2030,2030-01-11T09:00:00+01:00,,,,,,,,,,,,,,206.46595,16.484525,
sc01,y2030,2030-01-11T10:00:00+01:00,,,,,,,,,,,,,,198.2858,42.051725,
sc01,y2030,2030-01-11T11:00:00+01:00,,,,,,,,,,,,,,186.18795,59.0604,
sc01,y2030,2030-01-11T12:00:00+01:00,,,,,,,,,,,,,,175.128575,66.5743,
sc01,y2030,2030-01-11T13:00:00+01:00,,,,,,,,,,,,,,167.652375,69.8757,
sc01,y2030,2030-01-11T14:00:00+01:00,,,,,,,,,,,,,,155.5703,67.88845,
sc01,y2030,2030-01-11T15:00:00+01:00,,,,,,,,,,,,,,142.70555,59.224225,
sc01,y2030,2030-01-11T16:00:00+01:00,,,,,,,,,,,,,,135.005275,37.934825,
sc01,y2030,2030-01-11T17:00:00+01:00,,,,,,,,,,,,,,125.976425,10.2454,
sc01,y2030,2030-01-11T18:00:00+01:00,,,,,,,,,,,,,,123.171725,0.1183,
sc01,y2030,2030-01-11T19:00:00+01:00,,,,,,,,,,,,,,116.3335,0,
sc01,y2030,2030-01-11T20:00:00+01:00,,,,,,,,,,,,,,110.2303,0,
sc01,y2030,2030-01-11T21:00:00+01:00,,,,,,,,,,,,,,100.9032,0,
sc01,y2030,2030-01-11T22:00:00+01:00,,,,,,,,,,,,,,90.6691,0,
sc01,y2030,2030-01-11T23:00:00+01:00,,,,,,,,,,,,,,91.578975,0,
sc01,y2030,2030-01-12T00:00:00+01:00,,,,,,,,,,,,,,95.14175,0,
sc01,y2030,2030-01-12T01:00:00+01:00,,,,,,,,,,,,,,98.302175,0,
sc01,y2030,2030-01-12T02:00:00+01:00,,,,,,,,,,,,,,104.344,0,
sc01,y2030,2030-01-12T03:00:00+01:00,,,,,,,,,,,,,,117.31285,0,
sc01,y2030,2030-01-12T04:00:00+01:00,,,,,,,,,,,,,,125.138575,0,
sc01,y2030,2030-01-12T05:00:00+01:00,,,,,,,,,,,,,,128.374975,0,
sc01,y2030,2030-01-12T06:00:00+01:00,,,,,,,,,,,,,,136.6175,0,
sc01,y2030,2030-01-12T07:00:00+01:00,,,,,,,,,,,,,,145.7218,0.03955,
sc01,y2030,2030-01-12T08:00:00+01:00,,,,,,,,,,,,,,155.575325,0.621525,
sc01,y2030,2030-01-12T09:00:00+01:00,,,,,,,,,,,,,,159.2672,13.433575,
sc01,y2030,2030-01-12T10:00:00+01:00,,,,,,,,,,,,,,156.299725,39.128275,
sc01,y2030,2030-01-12T11:00:00+01:00,,,,,,,,,,,,,,150.33745,56.777425,
sc01,y2030,2030-01-12T12:00:00+01:00,,,,,,,,,,,,,,152.988825,65.370525,
sc01,y2030,2030-01-12T13:00:00+01:00,,,,,,,,,,,,,,161.49765,68.19555,
sc01,y2030,2030-01-12T14:00:00+01:00,,,,,,,,,,,,,,161.19305,64.1702,
sc01,y2030,2030-01-12T15:00:00+01:00,,,,,,,,,,,,,,158.260075,51.552975,
sc01,y2030,2030-01-12T16:00:00+01:00,,,,,,,,,,,,,,148.463075,28.688825,
sc01,y2030,2030-01-12T17:00:00+01:00,,,,,,,,,,,,,,150.88795,6.864925,
sc01,y2030,2030-01-12T18:00:00+01:00,,,,,,,,,,,,,,168.465625,0.06895,
sc01,y2030,2030-01-12T19:00:00+01:00,,,,,,,,,,,,,,180.510375,0,
sc01,y2030,2030-01-12T20:00:00+01:00,,,,,,,,,,,,,,186.856525,0,
sc01,y2030,2030-01-12T21:00:00+01:00,,,,,,,,,,,,,,191.528475,0,
sc01,y2030,2030-01-12T22:00:00+01:00,,,,,,,,,,,,,,198.604325,0,
sc01,y2030,2030-01-12T23:00:00+01:00,,,,,,,,,,,,,,202.9453,0,
sc01,y2030,2030-01-13T00:00:00+01:00,,,,,,,,,,,,,,199.2072,0,
sc01,y2030,2030-01-13T01:00:00+01:00,,,,,,,,,,,,,,190.450225,0,
sc01,y2030,2030-01-13T02:00:00+01:00,,,,,,,,,,,,,,181.86685,0,
sc01,y2030,2030-01-13T03:00:00+01:00,,,,,,,,,,,,,,172.54685,0,
